Logging to /home/jonathan/Documents/projects/autoresearch/runs/run_010/run.log
Initial config written to /home/jonathan/Documents/projects/autoresearch/runs/run_010/config.json
Detected GPU: Radeon 8060S Graphics -> peak BF16 FLOPS: 1.4e+14
Vocab size: 341
Model config: {'sequence_len': 2048, 'vocab_size': 341, 'n_layer': 12, 'n_head': 9, 'n_kv_head': 9, 'n_embd': 576, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 196,416
  value_embeds            : 1,178,496
  lm_head                 : 196,416
  transformer_matrices    : 47,777,472
  scalars                 : 24
  total                   : 49,348,824
Estimated FLOPs per token: 3.940116e+08
Scaling AdamW LRs by 1/sqrt(576/768) = 1.154701
ROCm: patched InductorBenchmarker (ZeroDivisionError fix)
torch.compile: enabled
Loading checkpoint from /home/jonathan/Documents/projects/autoresearch/runs/run_008/checkpoint.pt...
  Resumed model + optimizer from step 3573, val_bpb=0.7481193737891134
  Resuming with 7201s already trained, 7200s new budget
Time budget: 14401.393909692764s
Gradient accumulation steps: 1
step 03573 (50.0%) | loss: 0.388917 | lrm: 1.00 | dt: 323513ms | tok/sec: 405 | mfu: 0.1% | epoch: 1 | remaining: 6876s    
step 04146 (65.0%) | loss: 0.468974 | lrm: 0.70 | dt: 3198ms | tok/sec: 40,984 | mfu: 11.6% | epoch: 1 | remaining: 5042s    
step 04147 (65.0%) | loss: 0.483678 | lrm: 0.70 | dt: 3196ms | tok/sec: 41,013 | mfu: 11.6% | epoch: 1 | remaining: 5039s    
step 04148 (65.0%) | loss: 0.491376 | lrm: 0.70 | dt: 3204ms | tok/sec: 40,902 | mfu: 11.6% | epoch: 1 | remaining: 5036s    
step 04149 (65.0%) | loss: 0.494244 | lrm: 0.70 | dt: 3196ms | tok/sec: 41,015 | mfu: 11.6% | epoch: 1 | remaining: 5033s    
step 04150 (65.1%) | loss: 0.490082 | lrm: 0.70 | dt: 3202ms | tok/sec: 40,939 | mfu: 11.6% | epoch: 1 | remaining: 5029s    
step 04151 (65.1%) | loss: 0.495683 | lrm: 0.70 | dt: 3206ms | tok/sec: 40,883 | mfu: 11.6% | epoch: 1 | remaining: 5026s    
step 04152 (65.1%) | loss: 0.516014 | lrm: 0.70 | dt: 3207ms | tok/sec: 40,869 | mfu: 11.6% | epoch: 1 | remaining: 5023s    
step 04153 (65.1%) | loss: 0.542900 | lrm: 0.70 | dt: 3208ms | tok/sec: 40,860 | mfu: 11.6% | epoch: 1 | remaining: 5020s    
step 04154 (65.1%) | loss: 0.537505 | lrm: 0.70 | dt: 3207ms | tok/sec: 40,872 | mfu: 11.6% | epoch: 1 | remaining: 5016s    
step 04155 (65.2%) | loss: 0.526143 | lrm: 0.70 | dt: 3213ms | tok/sec: 40,795 | mfu: 11.5% | epoch: 1 | remaining: 5013s    
step 04156 (65.2%) | loss: 0.517449 | lrm: 0.70 | dt: 3207ms | tok/sec: 40,871 | mfu: 11.6% | epoch: 1 | remaining: 5010s    
step 04157 (65.2%) | loss: 0.510529 | lrm: 0.70 | dt: 3210ms | tok/sec: 40,828 | mfu: 11.5% | epoch: 1 | remaining: 5007s    
step 04158 (65.2%) | loss: 0.504551 | lrm: 0.70 | dt: 3205ms | tok/sec: 40,893 | mfu: 11.6% | epoch: 1 | remaining: 5004s    
step 04159 (65.3%) | loss: 0.498942 | lrm: 0.69 | dt: 3201ms | tok/sec: 40,942 | mfu: 11.6% | epoch: 1 | remaining: 5000s    
step 04160 (65.3%) | loss: 0.510247 | lrm: 0.69 | dt: 3204ms | tok/sec: 40,906 | mfu: 11.6% | epoch: 1 | remaining: 4997s    
step 04161 (65.3%) | loss: 0.490651 | lrm: 0.69 | dt: 3209ms | tok/sec: 40,843 | mfu: 11.6% | epoch: 1 | remaining: 4994s    
step 04162 (65.3%) | loss: 0.480404 | lrm: 0.69 | dt: 3207ms | tok/sec: 40,876 | mfu: 11.6% | epoch: 1 | remaining: 4991s    
step 04163 (65.3%) | loss: 0.503205 | lrm: 0.69 | dt: 3206ms | tok/sec: 40,878 | mfu: 11.6% | epoch: 1 | remaining: 4988s    
step 04164 (65.4%) | loss: 0.500824 | lrm: 0.69 | dt: 3198ms | tok/sec: 40,981 | mfu: 11.6% | epoch: 1 | remaining: 4984s    
step 04165 (65.4%) | loss: 0.492940 | lrm: 0.69 | dt: 3205ms | tok/sec: 40,901 | mfu: 11.6% | epoch: 1 | remaining: 4981s    
step 04166 (65.4%) | loss: 0.501867 | lrm: 0.69 | dt: 3203ms | tok/sec: 40,927 | mfu: 11.6% | epoch: 1 | remaining: 4978s    
step 04167 (65.4%) | loss: 0.507885 | lrm: 0.69 | dt: 3202ms | tok/sec: 40,931 | mfu: 11.6% | epoch: 1 | remaining: 4975s    
step 04168 (65.5%) | loss: 0.506548 | lrm: 0.69 | dt: 3204ms | tok/sec: 40,910 | mfu: 11.6% | epoch: 1 | remaining: 4972s    
step 04169 (65.5%) | loss: 0.493063 | lrm: 0.69 | dt: 3201ms | tok/sec: 40,948 | mfu: 11.6% | epoch: 1 | remaining: 4968s    
step 04170 (65.5%) | loss: 0.487583 | lrm: 0.69 | dt: 3204ms | tok/sec: 40,911 | mfu: 11.6% | epoch: 1 | remaining: 4965s    
step 04171 (65.5%) | loss: 0.492438 | lrm: 0.69 | dt: 3202ms | tok/sec: 40,931 | mfu: 11.6% | epoch: 1 | remaining: 4962s    
step 04172 (65.5%) | loss: 0.498091 | lrm: 0.69 | dt: 3201ms | tok/sec: 40,948 | mfu: 11.6% | epoch: 1 | remaining: 4959s    
step 04173 (65.6%) | loss: 0.498696 | lrm: 0.69 | dt: 3205ms | tok/sec: 40,899 | mfu: 11.6% | epoch: 1 | remaining: 4956s    
step 04174 (65.6%) | loss: 0.497674 | lrm: 0.69 | dt: 3194ms | tok/sec: 41,042 | mfu: 11.6% | epoch: 1 | remaining: 4952s    
step 04175 (65.6%) | loss: 0.486034 | lrm: 0.69 | dt: 3209ms | tok/sec: 40,844 | mfu: 11.6% | epoch: 1 | remaining: 4949s    
step 04176 (65.6%) | loss: 0.499725 | lrm: 0.69 | dt: 3194ms | tok/sec: 41,030 | mfu: 11.6% | epoch: 1 | remaining: 4946s    
step 04177 (65.7%) | loss: 0.490076 | lrm: 0.69 | dt: 3201ms | tok/sec: 40,945 | mfu: 11.6% | epoch: 1 | remaining: 4943s    
step 04178 (65.7%) | loss: 0.487452 | lrm: 0.69 | dt: 3202ms | tok/sec: 40,929 | mfu: 11.6% | epoch: 1 | remaining: 4940s    
step 04179 (65.7%) | loss: 0.482239 | lrm: 0.69 | dt: 3200ms | tok/sec: 40,958 | mfu: 11.6% | epoch: 1 | remaining: 4936s    
step 04180 (65.7%) | loss: 0.494147 | lrm: 0.69 | dt: 3204ms | tok/sec: 40,906 | mfu: 11.6% | epoch: 1 | remaining: 4933s    
step 04181 (65.7%) | loss: 0.491785 | lrm: 0.69 | dt: 3206ms | tok/sec: 40,885 | mfu: 11.6% | epoch: 1 | remaining: 4930s    
step 04182 (65.8%) | loss: 0.481632 | lrm: 0.68 | dt: 3207ms | tok/sec: 40,872 | mfu: 11.6% | epoch: 1 | remaining: 4927s    
step 04183 (65.8%) | loss: 0.484498 | lrm: 0.68 | dt: 3204ms | tok/sec: 40,909 | mfu: 11.6% | epoch: 1 | remaining: 4924s    
step 04184 (65.8%) | loss: 0.495245 | lrm: 0.68 | dt: 3199ms | tok/sec: 40,971 | mfu: 11.6% | epoch: 1 | remaining: 4920s    
step 04185 (65.8%) | loss: 0.495356 | lrm: 0.68 | dt: 3200ms | tok/sec: 40,959 | mfu: 11.6% | epoch: 1 | remaining: 4917s    
step 04186 (65.9%) | loss: 0.490502 | lrm: 0.68 | dt: 3208ms | tok/sec: 40,854 | mfu: 11.6% | epoch: 1 | remaining: 4914s    
step 04187 (65.9%) | loss: 0.491790 | lrm: 0.68 | dt: 3200ms | tok/sec: 40,958 | mfu: 11.6% | epoch: 1 | remaining: 4911s    
step 04188 (65.9%) | loss: 0.489480 | lrm: 0.68 | dt: 3209ms | tok/sec: 40,843 | mfu: 11.6% | epoch: 1 | remaining: 4908s    
step 04189 (65.9%) | loss: 0.512401 | lrm: 0.68 | dt: 3208ms | tok/sec: 40,862 | mfu: 11.6% | epoch: 1 | remaining: 4904s    
step 04190 (65.9%) | loss: 0.504979 | lrm: 0.68 | dt: 3203ms | tok/sec: 40,917 | mfu: 11.6% | epoch: 1 | remaining: 4901s    
step 04191 (66.0%) | loss: 0.495649 | lrm: 0.68 | dt: 3201ms | tok/sec: 40,944 | mfu: 11.6% | epoch: 1 | remaining: 4898s    
step 04192 (66.0%) | loss: 0.491326 | lrm: 0.68 | dt: 3208ms | tok/sec: 40,854 | mfu: 11.6% | epoch: 1 | remaining: 4895s    
step 04193 (66.0%) | loss: 0.497865 | lrm: 0.68 | dt: 3202ms | tok/sec: 40,930 | mfu: 11.6% | epoch: 1 | remaining: 4892s    
step 04194 (66.0%) | loss: 0.500142 | lrm: 0.68 | dt: 3201ms | tok/sec: 40,947 | mfu: 11.6% | epoch: 1 | remaining: 4888s    
step 04195 (66.1%) | loss: 0.509574 | lrm: 0.68 | dt: 3201ms | tok/sec: 40,949 | mfu: 11.6% | epoch: 1 | remaining: 4885s    
step 04196 (66.1%) | loss: 0.513527 | lrm: 0.68 | dt: 3203ms | tok/sec: 40,921 | mfu: 11.6% | epoch: 1 | remaining: 4882s    
step 04197 (66.1%) | loss: 0.520283 | lrm: 0.68 | dt: 3197ms | tok/sec: 40,996 | mfu: 11.6% | epoch: 1 | remaining: 4879s    
step 04198 (66.1%) | loss: 0.521327 | lrm: 0.68 | dt: 3202ms | tok/sec: 40,932 | mfu: 11.6% | epoch: 1 | remaining: 4876s    
step 04199 (66.1%) | loss: 0.553235 | lrm: 0.68 | dt: 3191ms | tok/sec: 41,074 | mfu: 11.6% | epoch: 1 | remaining: 4872s    
step 04200 (66.2%) | loss: 0.552914 | lrm: 0.68 | dt: 3203ms | tok/sec: 40,920 | mfu: 11.6% | epoch: 1 | remaining: 4869s    
step 04201 (66.2%) | loss: 0.535176 | lrm: 0.68 | dt: 3216ms | tok/sec: 40,759 | mfu: 11.5% | epoch: 1 | remaining: 4866s    
step 04202 (66.2%) | loss: 0.520973 | lrm: 0.68 | dt: 3209ms | tok/sec: 40,844 | mfu: 11.6% | epoch: 1 | remaining: 4863s    
step 04203 (66.2%) | loss: 0.498064 | lrm: 0.68 | dt: 3213ms | tok/sec: 40,792 | mfu: 11.5% | epoch: 1 | remaining: 4860s    
step 04204 (66.3%) | loss: 0.510659 | lrm: 0.67 | dt: 3201ms | tok/sec: 40,948 | mfu: 11.6% | epoch: 1 | remaining: 4856s    
step 04205 (66.3%) | loss: 0.501008 | lrm: 0.67 | dt: 3205ms | tok/sec: 40,901 | mfu: 11.6% | epoch: 1 | remaining: 4853s    
step 04206 (66.3%) | loss: 0.494544 | lrm: 0.67 | dt: 3207ms | tok/sec: 40,865 | mfu: 11.6% | epoch: 1 | remaining: 4850s    
step 04207 (66.3%) | loss: 0.488516 | lrm: 0.67 | dt: 3205ms | tok/sec: 40,890 | mfu: 11.6% | epoch: 1 | remaining: 4847s    
step 04208 (66.3%) | loss: 0.486618 | lrm: 0.67 | dt: 3202ms | tok/sec: 40,935 | mfu: 11.6% | epoch: 1 | remaining: 4843s    
step 04209 (66.4%) | loss: 0.491821 | lrm: 0.67 | dt: 3206ms | tok/sec: 40,878 | mfu: 11.6% | epoch: 1 | remaining: 4840s    
step 04210 (66.4%) | loss: 0.484673 | lrm: 0.67 | dt: 3202ms | tok/sec: 40,938 | mfu: 11.6% | epoch: 1 | remaining: 4837s    
step 04211 (66.4%) | loss: 0.476344 | lrm: 0.67 | dt: 3204ms | tok/sec: 40,915 | mfu: 11.6% | epoch: 1 | remaining: 4834s    
step 04212 (66.4%) | loss: 0.481098 | lrm: 0.67 | dt: 3202ms | tok/sec: 40,933 | mfu: 11.6% | epoch: 1 | remaining: 4831s    
step 04213 (66.5%) | loss: 0.490015 | lrm: 0.67 | dt: 3201ms | tok/sec: 40,952 | mfu: 11.6% | epoch: 1 | remaining: 4827s    
step 04214 (66.5%) | loss: 0.491406 | lrm: 0.67 | dt: 3202ms | tok/sec: 40,931 | mfu: 11.6% | epoch: 1 | remaining: 4824s    
step 04215 (66.5%) | loss: 0.485258 | lrm: 0.67 | dt: 3200ms | tok/sec: 40,960 | mfu: 11.6% | epoch: 1 | remaining: 4821s    
step 04216 (66.5%) | loss: 0.483495 | lrm: 0.67 | dt: 3198ms | tok/sec: 40,981 | mfu: 11.6% | epoch: 1 | remaining: 4818s    
step 04217 (66.5%) | loss: 0.463762 | lrm: 0.67 | dt: 3208ms | tok/sec: 40,854 | mfu: 11.6% | epoch: 1 | remaining: 4815s    
step 04218 (66.6%) | loss: 0.454513 | lrm: 0.67 | dt: 3202ms | tok/sec: 40,931 | mfu: 11.6% | epoch: 1 | remaining: 4811s    
step 04219 (66.6%) | loss: 0.449043 | lrm: 0.67 | dt: 3216ms | tok/sec: 40,761 | mfu: 11.5% | epoch: 1 | remaining: 4808s    
step 04220 (66.6%) | loss: 0.497721 | lrm: 0.67 | dt: 3198ms | tok/sec: 40,980 | mfu: 11.6% | epoch: 1 | remaining: 4805s    
step 04221 (66.6%) | loss: 0.490376 | lrm: 0.67 | dt: 3202ms | tok/sec: 40,938 | mfu: 11.6% | epoch: 1 | remaining: 4802s    
step 04222 (66.7%) | loss: 0.491472 | lrm: 0.67 | dt: 3204ms | tok/sec: 40,906 | mfu: 11.6% | epoch: 1 | remaining: 4799s    
step 04223 (66.7%) | loss: 0.494281 | lrm: 0.67 | dt: 3211ms | tok/sec: 40,814 | mfu: 11.5% | epoch: 1 | remaining: 4795s    
step 04224 (66.7%) | loss: 0.477532 | lrm: 0.67 | dt: 3204ms | tok/sec: 40,908 | mfu: 11.6% | epoch: 1 | remaining: 4792s    
step 04225 (66.7%) | loss: 0.475678 | lrm: 0.67 | dt: 3201ms | tok/sec: 40,940 | mfu: 11.6% | epoch: 1 | remaining: 4789s    
step 04226 (66.7%) | loss: 0.472752 | lrm: 0.67 | dt: 3203ms | tok/sec: 40,915 | mfu: 11.6% | epoch: 1 | remaining: 4786s    
step 04227 (66.8%) | loss: 0.484034 | lrm: 0.66 | dt: 3201ms | tok/sec: 40,946 | mfu: 11.6% | epoch: 1 | remaining: 4783s    
step 04228 (66.8%) | loss: 0.486611 | lrm: 0.66 | dt: 3206ms | tok/sec: 40,885 | mfu: 11.6% | epoch: 1 | remaining: 4779s    
step 04229 (66.8%) | loss: 0.482145 | lrm: 0.66 | dt: 3207ms | tok/sec: 40,868 | mfu: 11.6% | epoch: 1 | remaining: 4776s    
step 04230 (66.8%) | loss: 0.481475 | lrm: 0.66 | dt: 3200ms | tok/sec: 40,954 | mfu: 11.6% | epoch: 1 | remaining: 4773s    
step 04231 (66.9%) | loss: 0.473624 | lrm: 0.66 | dt: 3203ms | tok/sec: 40,921 | mfu: 11.6% | epoch: 1 | remaining: 4770s    
step 04232 (66.9%) | loss: 0.466266 | lrm: 0.66 | dt: 3207ms | tok/sec: 40,874 | mfu: 11.6% | epoch: 1 | remaining: 4767s    
step 04233 (66.9%) | loss: 0.468631 | lrm: 0.66 | dt: 3205ms | tok/sec: 40,894 | mfu: 11.6% | epoch: 1 | remaining: 4763s    
step 04234 (66.9%) | loss: 0.465600 | lrm: 0.66 | dt: 3199ms | tok/sec: 40,973 | mfu: 11.6% | epoch: 1 | remaining: 4760s    
step 04235 (66.9%) | loss: 0.456103 | lrm: 0.66 | dt: 3206ms | tok/sec: 40,877 | mfu: 11.6% | epoch: 1 | remaining: 4757s    
step 04236 (67.0%) | loss: 0.455000 | lrm: 0.66 | dt: 3212ms | tok/sec: 40,812 | mfu: 11.5% | epoch: 1 | remaining: 4754s    
step 04237 (67.0%) | loss: 0.456634 | lrm: 0.66 | dt: 3199ms | tok/sec: 40,977 | mfu: 11.6% | epoch: 1 | remaining: 4751s    
step 04238 (67.0%) | loss: 0.449123 | lrm: 0.66 | dt: 3209ms | tok/sec: 40,848 | mfu: 11.6% | epoch: 1 | remaining: 4747s    
step 04239 (67.0%) | loss: 0.438977 | lrm: 0.66 | dt: 3205ms | tok/sec: 40,899 | mfu: 11.6% | epoch: 1 | remaining: 4744s    
step 04240 (67.1%) | loss: 0.448169 | lrm: 0.66 | dt: 3207ms | tok/sec: 40,865 | mfu: 11.6% | epoch: 1 | remaining: 4741s    
step 04241 (67.1%) | loss: 0.450723 | lrm: 0.66 | dt: 3202ms | tok/sec: 40,939 | mfu: 11.6% | epoch: 1 | remaining: 4738s    
step 04242 (67.1%) | loss: 0.449756 | lrm: 0.66 | dt: 3198ms | tok/sec: 40,982 | mfu: 11.6% | epoch: 1 | remaining: 4735s    
step 04243 (67.1%) | loss: 0.444250 | lrm: 0.66 | dt: 3200ms | tok/sec: 40,957 | mfu: 11.6% | epoch: 1 | remaining: 4731s    
step 04244 (67.1%) | loss: 0.444173 | lrm: 0.66 | dt: 3201ms | tok/sec: 40,946 | mfu: 11.6% | epoch: 1 | remaining: 4728s    
step 04245 (67.2%) | loss: 0.443360 | lrm: 0.66 | dt: 3204ms | tok/sec: 40,912 | mfu: 11.6% | epoch: 1 | remaining: 4725s    
step 04246 (67.2%) | loss: 0.466396 | lrm: 0.66 | dt: 3198ms | tok/sec: 40,987 | mfu: 11.6% | epoch: 1 | remaining: 4722s    
step 04247 (67.2%) | loss: 0.478757 | lrm: 0.66 | dt: 3200ms | tok/sec: 40,958 | mfu: 11.6% | epoch: 1 | remaining: 4719s    
step 04248 (67.2%) | loss: 0.471733 | lrm: 0.66 | dt: 3212ms | tok/sec: 40,809 | mfu: 11.5% | epoch: 1 | remaining: 4715s    
step 04249 (67.3%) | loss: 0.484860 | lrm: 0.65 | dt: 3198ms | tok/sec: 40,988 | mfu: 11.6% | epoch: 1 | remaining: 4712s    
step 04250 (67.3%) | loss: 0.476764 | lrm: 0.65 | dt: 3205ms | tok/sec: 40,896 | mfu: 11.6% | epoch: 1 | remaining: 4709s    
step 04251 (67.3%) | loss: 0.462804 | lrm: 0.65 | dt: 3206ms | tok/sec: 40,884 | mfu: 11.6% | epoch: 1 | remaining: 4706s    
step 04252 (67.3%) | loss: 0.493603 | lrm: 0.65 | dt: 3200ms | tok/sec: 40,958 | mfu: 11.6% | epoch: 1 | remaining: 4703s    
step 04253 (67.3%) | loss: 0.503226 | lrm: 0.65 | dt: 3198ms | tok/sec: 40,986 | mfu: 11.6% | epoch: 1 | remaining: 4699s    
step 04254 (67.4%) | loss: 0.495268 | lrm: 0.65 | dt: 3206ms | tok/sec: 40,879 | mfu: 11.6% | epoch: 1 | remaining: 4696s    
step 04255 (67.4%) | loss: 0.486501 | lrm: 0.65 | dt: 3207ms | tok/sec: 40,865 | mfu: 11.6% | epoch: 1 | remaining: 4693s    
step 04256 (67.4%) | loss: 0.485932 | lrm: 0.65 | dt: 3204ms | tok/sec: 40,911 | mfu: 11.6% | epoch: 1 | remaining: 4690s    
step 04257 (67.4%) | loss: 0.483821 | lrm: 0.65 | dt: 3199ms | tok/sec: 40,973 | mfu: 11.6% | epoch: 1 | remaining: 4687s    
step 04258 (67.5%) | loss: 0.488401 | lrm: 0.65 | dt: 3211ms | tok/sec: 40,821 | mfu: 11.5% | epoch: 1 | remaining: 4683s    
step 04259 (67.5%) | loss: 0.474431 | lrm: 0.65 | dt: 3203ms | tok/sec: 40,922 | mfu: 11.6% | epoch: 1 | remaining: 4680s    
step 04260 (67.5%) | loss: 0.481569 | lrm: 0.65 | dt: 3207ms | tok/sec: 40,870 | mfu: 11.6% | epoch: 1 | remaining: 4677s    
step 04261 (67.5%) | loss: 0.470948 | lrm: 0.65 | dt: 3200ms | tok/sec: 40,959 | mfu: 11.6% | epoch: 1 | remaining: 4674s    
step 04262 (67.5%) | loss: 0.461101 | lrm: 0.65 | dt: 3196ms | tok/sec: 41,011 | mfu: 11.6% | epoch: 1 | remaining: 4671s    
step 04263 (67.6%) | loss: 0.479496 | lrm: 0.65 | dt: 3206ms | tok/sec: 40,879 | mfu: 11.6% | epoch: 1 | remaining: 4667s    
step 04264 (67.6%) | loss: 0.481979 | lrm: 0.65 | dt: 3214ms | tok/sec: 40,782 | mfu: 11.5% | epoch: 1 | remaining: 4664s    
step 04265 (67.6%) | loss: 0.497834 | lrm: 0.65 | dt: 3204ms | tok/sec: 40,906 | mfu: 11.6% | epoch: 1 | remaining: 4661s    
step 04266 (67.6%) | loss: 0.483986 | lrm: 0.65 | dt: 3210ms | tok/sec: 40,832 | mfu: 11.5% | epoch: 1 | remaining: 4658s    
step 04267 (67.7%) | loss: 0.487318 | lrm: 0.65 | dt: 3210ms | tok/sec: 40,833 | mfu: 11.5% | epoch: 1 | remaining: 4654s    
step 04268 (67.7%) | loss: 0.551937 | lrm: 0.65 | dt: 3196ms | tok/sec: 41,004 | mfu: 11.6% | epoch: 1 | remaining: 4651s    
step 04269 (67.7%) | loss: 0.527240 | lrm: 0.65 | dt: 3205ms | tok/sec: 40,894 | mfu: 11.6% | epoch: 1 | remaining: 4648s    
step 04270 (67.7%) | loss: 0.533911 | lrm: 0.65 | dt: 3198ms | tok/sec: 40,979 | mfu: 11.6% | epoch: 1 | remaining: 4645s    
step 04271 (67.7%) | loss: 0.528687 | lrm: 0.65 | dt: 3199ms | tok/sec: 40,974 | mfu: 11.6% | epoch: 1 | remaining: 4642s    
step 04272 (67.8%) | loss: 0.521133 | lrm: 0.64 | dt: 3205ms | tok/sec: 40,899 | mfu: 11.6% | epoch: 1 | remaining: 4638s    
step 04273 (67.8%) | loss: 0.509643 | lrm: 0.64 | dt: 3200ms | tok/sec: 40,957 | mfu: 11.6% | epoch: 1 | remaining: 4635s    
step 04274 (67.8%) | loss: 0.500552 | lrm: 0.64 | dt: 3204ms | tok/sec: 40,913 | mfu: 11.6% | epoch: 1 | remaining: 4632s    
step 04275 (67.8%) | loss: 0.500841 | lrm: 0.64 | dt: 3203ms | tok/sec: 40,923 | mfu: 11.6% | epoch: 1 | remaining: 4629s    
step 04276 (67.9%) | loss: 0.492057 | lrm: 0.64 | dt: 3207ms | tok/sec: 40,869 | mfu: 11.6% | epoch: 1 | remaining: 4626s    
step 04277 (67.9%) | loss: 0.482534 | lrm: 0.64 | dt: 3197ms | tok/sec: 40,998 | mfu: 11.6% | epoch: 1 | remaining: 4622s    
step 04278 (67.9%) | loss: 0.475172 | lrm: 0.64 | dt: 3212ms | tok/sec: 40,807 | mfu: 11.5% | epoch: 1 | remaining: 4619s    
step 04279 (67.9%) | loss: 0.476693 | lrm: 0.64 | dt: 3200ms | tok/sec: 40,953 | mfu: 11.6% | epoch: 1 | remaining: 4616s    
step 04280 (67.9%) | loss: 0.464721 | lrm: 0.64 | dt: 3207ms | tok/sec: 40,867 | mfu: 11.6% | epoch: 1 | remaining: 4613s    
step 04281 (68.0%) | loss: 0.464609 | lrm: 0.64 | dt: 3208ms | tok/sec: 40,853 | mfu: 11.6% | epoch: 1 | remaining: 4610s    
step 04282 (68.0%) | loss: 0.466969 | lrm: 0.64 | dt: 3202ms | tok/sec: 40,931 | mfu: 11.6% | epoch: 1 | remaining: 4606s    
step 04283 (68.0%) | loss: 0.456941 | lrm: 0.64 | dt: 3209ms | tok/sec: 40,840 | mfu: 11.6% | epoch: 1 | remaining: 4603s    
step 04284 (68.0%) | loss: 0.449494 | lrm: 0.64 | dt: 3207ms | tok/sec: 40,876 | mfu: 11.6% | epoch: 1 | remaining: 4600s    
step 04285 (68.1%) | loss: 0.445327 | lrm: 0.64 | dt: 3202ms | tok/sec: 40,939 | mfu: 11.6% | epoch: 1 | remaining: 4597s    
step 04286 (68.1%) | loss: 0.439197 | lrm: 0.64 | dt: 3209ms | tok/sec: 40,844 | mfu: 11.6% | epoch: 1 | remaining: 4594s    
step 04287 (68.1%) | loss: 0.435002 | lrm: 0.64 | dt: 3205ms | tok/sec: 40,900 | mfu: 11.6% | epoch: 1 | remaining: 4590s    
step 04288 (68.1%) | loss: 0.445524 | lrm: 0.64 | dt: 3201ms | tok/sec: 40,942 | mfu: 11.6% | epoch: 1 | remaining: 4587s    
step 04289 (68.1%) | loss: 0.454029 | lrm: 0.64 | dt: 3199ms | tok/sec: 40,966 | mfu: 11.6% | epoch: 1 | remaining: 4584s    
step 04290 (68.2%) | loss: 0.446463 | lrm: 0.64 | dt: 3221ms | tok/sec: 40,693 | mfu: 11.5% | epoch: 1 | remaining: 4581s    
step 04291 (68.2%) | loss: 0.449089 | lrm: 0.64 | dt: 3203ms | tok/sec: 40,919 | mfu: 11.6% | epoch: 1 | remaining: 4578s    
step 04292 (68.2%) | loss: 0.440997 | lrm: 0.64 | dt: 3205ms | tok/sec: 40,897 | mfu: 11.6% | epoch: 1 | remaining: 4574s    
step 04293 (68.2%) | loss: 0.437588 | lrm: 0.64 | dt: 3205ms | tok/sec: 40,897 | mfu: 11.6% | epoch: 1 | remaining: 4571s    
step 04294 (68.3%) | loss: 0.459572 | lrm: 0.63 | dt: 3200ms | tok/sec: 40,963 | mfu: 11.6% | epoch: 1 | remaining: 4568s    
step 04295 (68.3%) | loss: 0.460577 | lrm: 0.63 | dt: 3208ms | tok/sec: 40,854 | mfu: 11.6% | epoch: 1 | remaining: 4565s    
step 04296 (68.3%) | loss: 0.455085 | lrm: 0.63 | dt: 3213ms | tok/sec: 40,799 | mfu: 11.5% | epoch: 1 | remaining: 4562s    
step 04297 (68.3%) | loss: 0.456213 | lrm: 0.63 | dt: 3206ms | tok/sec: 40,886 | mfu: 11.6% | epoch: 1 | remaining: 4558s    
step 04298 (68.3%) | loss: 0.457297 | lrm: 0.63 | dt: 3206ms | tok/sec: 40,878 | mfu: 11.6% | epoch: 1 | remaining: 4555s    
step 04299 (68.4%) | loss: 0.459834 | lrm: 0.63 | dt: 3205ms | tok/sec: 40,898 | mfu: 11.6% | epoch: 1 | remaining: 4552s    
step 04300 (68.4%) | loss: 0.455194 | lrm: 0.63 | dt: 3206ms | tok/sec: 40,877 | mfu: 11.6% | epoch: 1 | remaining: 4549s    
step 04301 (68.4%) | loss: 0.470622 | lrm: 0.63 | dt: 3202ms | tok/sec: 40,937 | mfu: 11.6% | epoch: 1 | remaining: 4546s    
step 04302 (68.4%) | loss: 0.464694 | lrm: 0.63 | dt: 3201ms | tok/sec: 40,942 | mfu: 11.6% | epoch: 1 | remaining: 4542s    
step 04303 (68.5%) | loss: 0.471493 | lrm: 0.63 | dt: 3204ms | tok/sec: 40,905 | mfu: 11.6% | epoch: 1 | remaining: 4539s    
step 04304 (68.5%) | loss: 0.468733 | lrm: 0.63 | dt: 3203ms | tok/sec: 40,917 | mfu: 11.6% | epoch: 1 | remaining: 4536s    
step 04305 (68.5%) | loss: 0.458595 | lrm: 0.63 | dt: 3202ms | tok/sec: 40,933 | mfu: 11.6% | epoch: 1 | remaining: 4533s    
step 04306 (68.5%) | loss: 0.455005 | lrm: 0.63 | dt: 3205ms | tok/sec: 40,890 | mfu: 11.6% | epoch: 1 | remaining: 4529s    
step 04307 (68.5%) | loss: 0.483315 | lrm: 0.63 | dt: 3199ms | tok/sec: 40,974 | mfu: 11.6% | epoch: 1 | remaining: 4526s    
step 04308 (68.6%) | loss: 0.480471 | lrm: 0.63 | dt: 3198ms | tok/sec: 40,981 | mfu: 11.6% | epoch: 1 | remaining: 4523s    
step 04309 (68.6%) | loss: 0.474358 | lrm: 0.63 | dt: 3199ms | tok/sec: 40,973 | mfu: 11.6% | epoch: 1 | remaining: 4520s    
step 04310 (68.6%) | loss: 0.497852 | lrm: 0.63 | dt: 3202ms | tok/sec: 40,932 | mfu: 11.6% | epoch: 1 | remaining: 4517s    
