Detected GPU: Radeon 8060S Graphics -> peak BF16 FLOPS: 1.4e+14
Vocab size: 311
Model config: {'sequence_len': 2048, 'vocab_size': 311, 'n_layer': 8, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 384, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 119,424
  value_embeds            : 477,696
  lm_head                 : 119,424
  transformer_matrices    : 14,156,544
  scalars                 : 16
  total                   : 14,873,104
Estimated FLOPs per token: 1.328417e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
ROCm detected: torch.compile disabled (enable with PyTorch 2.9+ on ROCm)
Time budget: 600s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 5.740342 | lrm: 1.00 | dt: 1140ms | tok/sec: 57,481 | mfu: 5.5% | epoch: 1 | remaining: 600s    
step 00001 (0.0%) | loss: 6.113998 | lrm: 1.00 | dt: 1051ms | tok/sec: 62,329 | mfu: 5.9% | epoch: 1 | remaining: 600s    
step 00002 (0.0%) | loss: 5.555115 | lrm: 1.00 | dt: 1046ms | tok/sec: 62,632 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00003 (0.0%) | loss: 4.862858 | lrm: 1.00 | dt: 1044ms | tok/sec: 62,746 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00004 (0.0%) | loss: 4.365533 | lrm: 1.00 | dt: 1047ms | tok/sec: 62,590 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00005 (0.0%) | loss: 4.023298 | lrm: 1.00 | dt: 1046ms | tok/sec: 62,652 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00006 (0.0%) | loss: 3.781864 | lrm: 1.00 | dt: 1045ms | tok/sec: 62,730 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00007 (0.0%) | loss: 3.598164 | lrm: 1.00 | dt: 1048ms | tok/sec: 62,506 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00008 (0.0%) | loss: 3.464394 | lrm: 1.00 | dt: 1063ms | tok/sec: 61,656 | mfu: 5.9% | epoch: 1 | remaining: 600s    
step 00009 (0.0%) | loss: 3.364871 | lrm: 1.00 | dt: 1062ms | tok/sec: 61,687 | mfu: 5.9% | epoch: 1 | remaining: 600s    
step 00010 (0.0%) | loss: 3.276936 | lrm: 1.00 | dt: 1065ms | tok/sec: 61,564 | mfu: 5.9% | epoch: 1 | remaining: 600s    
step 00011 (0.0%) | loss: 3.211292 | lrm: 1.00 | dt: 1063ms | tok/sec: 61,667 | mfu: 5.9% | epoch: 1 | remaining: 599s    
step 00012 (0.2%) | loss: 3.154180 | lrm: 1.00 | dt: 1065ms | tok/sec: 61,537 | mfu: 5.9% | epoch: 1 | remaining: 598s    
step 00013 (0.4%) | loss: 3.098442 | lrm: 1.00 | dt: 1065ms | tok/sec: 61,542 | mfu: 5.9% | epoch: 1 | remaining: 597s    
step 00014 (0.5%) | loss: 3.047789 | lrm: 1.00 | dt: 1064ms | tok/sec: 61,589 | mfu: 5.9% | epoch: 1 | remaining: 596s    
step 00015 (0.7%) | loss: 2.993867 | lrm: 1.00 | dt: 1064ms | tok/sec: 61,579 | mfu: 5.9% | epoch: 1 | remaining: 595s    
step 00151 (24.9%) | loss: 1.077220 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,488 | mfu: 5.9% | epoch: 4 | remaining: 450s    
step 00152 (25.1%) | loss: 1.065481 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,437 | mfu: 5.9% | epoch: 4 | remaining: 448s    
step 00153 (25.3%) | loss: 1.060183 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,382 | mfu: 5.9% | epoch: 4 | remaining: 447s    
step 00154 (25.4%) | loss: 1.055881 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,325 | mfu: 5.8% | epoch: 4 | remaining: 446s    
step 00155 (25.6%) | loss: 1.075078 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,356 | mfu: 5.9% | epoch: 4 | remaining: 445s    
step 00156 (25.8%) | loss: 1.079131 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,460 | mfu: 5.9% | epoch: 5 | remaining: 444s    
step 00157 (26.0%) | loss: 1.080022 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,395 | mfu: 5.9% | epoch: 5 | remaining: 443s    
step 00158 (26.1%) | loss: 1.072174 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,448 | mfu: 5.9% | epoch: 5 | remaining: 442s    
step 00159 (26.3%) | loss: 1.080820 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,399 | mfu: 5.9% | epoch: 5 | remaining: 441s    
step 00160 (26.5%) | loss: 1.071175 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,430 | mfu: 5.9% | epoch: 5 | remaining: 440s    
step 00161 (26.7%) | loss: 1.072581 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,348 | mfu: 5.9% | epoch: 5 | remaining: 439s    
step 00162 (26.9%) | loss: 1.068850 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,415 | mfu: 5.9% | epoch: 5 | remaining: 438s    
step 00163 (27.0%) | loss: 1.067538 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,440 | mfu: 5.9% | epoch: 5 | remaining: 437s    
step 00164 (27.2%) | loss: 1.052417 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,365 | mfu: 5.9% | epoch: 5 | remaining: 436s    
step 00165 (27.4%) | loss: 1.032116 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,277 | mfu: 5.8% | epoch: 5 | remaining: 435s    
step 00166 (27.6%) | loss: 1.048976 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,453 | mfu: 5.9% | epoch: 5 | remaining: 434s    
step 00167 (27.7%) | loss: 1.049025 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,372 | mfu: 5.9% | epoch: 5 | remaining: 432s    
step 00168 (27.9%) | loss: 1.044052 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,400 | mfu: 5.9% | epoch: 5 | remaining: 431s    
step 00169 (28.1%) | loss: 1.035019 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,322 | mfu: 5.8% | epoch: 5 | remaining: 430s    
step 00170 (28.3%) | loss: 1.030428 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,443 | mfu: 5.9% | epoch: 5 | remaining: 429s    
step 00171 (28.5%) | loss: 1.022986 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,359 | mfu: 5.9% | epoch: 5 | remaining: 428s    
step 00172 (28.6%) | loss: 1.014899 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,394 | mfu: 5.9% | epoch: 5 | remaining: 427s    
step 00173 (28.8%) | loss: 1.013169 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,391 | mfu: 5.9% | epoch: 5 | remaining: 426s    
step 00174 (29.0%) | loss: 1.015274 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,317 | mfu: 5.8% | epoch: 5 | remaining: 425s    
step 00175 (29.2%) | loss: 1.013964 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,395 | mfu: 5.9% | epoch: 5 | remaining: 424s    
step 00176 (29.3%) | loss: 1.012109 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,381 | mfu: 5.9% | epoch: 5 | remaining: 423s    
step 00177 (29.5%) | loss: 1.015034 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,260 | mfu: 5.8% | epoch: 5 | remaining: 422s    
step 00178 (29.7%) | loss: 1.014595 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,302 | mfu: 5.8% | epoch: 5 | remaining: 421s    
step 00179 (29.9%) | loss: 1.010737 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,327 | mfu: 5.8% | epoch: 5 | remaining: 420s    
step 00180 (30.1%) | loss: 1.013881 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,433 | mfu: 5.9% | epoch: 5 | remaining: 419s    
step 00181 (30.2%) | loss: 1.009929 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,324 | mfu: 5.8% | epoch: 5 | remaining: 418s    
step 00182 (30.4%) | loss: 1.003083 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,431 | mfu: 5.9% | epoch: 5 | remaining: 416s    
step 00183 (30.6%) | loss: 1.005432 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,375 | mfu: 5.9% | epoch: 5 | remaining: 415s    
step 00184 (30.8%) | loss: 0.996184 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,452 | mfu: 5.9% | epoch: 5 | remaining: 414s    
step 00185 (30.9%) | loss: 1.000445 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,359 | mfu: 5.9% | epoch: 5 | remaining: 413s    
step 00186 (31.1%) | loss: 0.997348 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,467 | mfu: 5.9% | epoch: 5 | remaining: 412s    
step 00187 (31.3%) | loss: 0.988177 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,355 | mfu: 5.9% | epoch: 5 | remaining: 411s    
step 00188 (31.5%) | loss: 0.975424 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,363 | mfu: 5.9% | epoch: 5 | remaining: 410s    
step 00189 (31.7%) | loss: 0.954087 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,362 | mfu: 5.9% | epoch: 5 | remaining: 409s    
step 00190 (31.8%) | loss: 0.943156 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,325 | mfu: 5.8% | epoch: 5 | remaining: 408s    
step 00191 (32.0%) | loss: 0.927083 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,352 | mfu: 5.9% | epoch: 5 | remaining: 407s    
step 00192 (32.2%) | loss: 0.921228 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,379 | mfu: 5.9% | epoch: 5 | remaining: 406s    
step 00193 (32.4%) | loss: 0.916531 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,464 | mfu: 5.9% | epoch: 5 | remaining: 405s    
step 00194 (32.5%) | loss: 0.921975 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,382 | mfu: 5.9% | epoch: 5 | remaining: 404s    
step 00195 (32.7%) | loss: 0.934244 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,491 | mfu: 5.9% | epoch: 6 | remaining: 403s    
step 00196 (32.9%) | loss: 0.936174 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,411 | mfu: 5.9% | epoch: 6 | remaining: 402s    
step 00197 (33.1%) | loss: 0.931892 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,449 | mfu: 5.9% | epoch: 6 | remaining: 400s    
step 00198 (33.3%) | loss: 0.941280 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,426 | mfu: 5.9% | epoch: 6 | remaining: 399s    
step 00199 (33.4%) | loss: 0.935023 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,413 | mfu: 5.9% | epoch: 6 | remaining: 398s    
step 00200 (33.6%) | loss: 0.944676 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,274 | mfu: 5.8% | epoch: 6 | remaining: 397s    
step 00201 (33.8%) | loss: 0.945978 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,392 | mfu: 5.9% | epoch: 6 | remaining: 396s    
step 00202 (34.0%) | loss: 0.945290 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,406 | mfu: 5.9% | epoch: 6 | remaining: 395s    
step 00203 (34.1%) | loss: 0.930837 | lrm: 1.00 | dt: 1065ms | tok/sec: 61,530 | mfu: 5.9% | epoch: 6 | remaining: 394s    
step 00204 (34.3%) | loss: 0.917773 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,452 | mfu: 5.9% | epoch: 6 | remaining: 393s    
step 00205 (34.5%) | loss: 0.921166 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,444 | mfu: 5.9% | epoch: 6 | remaining: 392s    
step 00206 (34.7%) | loss: 0.930429 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,433 | mfu: 5.9% | epoch: 6 | remaining: 391s    
step 00207 (34.9%) | loss: 0.922703 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,418 | mfu: 5.9% | epoch: 6 | remaining: 390s    
step 00208 (35.0%) | loss: 0.916394 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,399 | mfu: 5.9% | epoch: 6 | remaining: 389s    
step 00209 (35.2%) | loss: 0.912545 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,410 | mfu: 5.9% | epoch: 6 | remaining: 388s    
step 00210 (35.4%) | loss: 0.908705 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,346 | mfu: 5.9% | epoch: 6 | remaining: 387s    
step 00211 (35.6%) | loss: 0.896946 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,415 | mfu: 5.9% | epoch: 6 | remaining: 386s    
step 00212 (35.7%) | loss: 0.899015 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,350 | mfu: 5.9% | epoch: 6 | remaining: 384s    
step 00213 (35.9%) | loss: 0.895022 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,452 | mfu: 5.9% | epoch: 6 | remaining: 383s    
step 00214 (36.1%) | loss: 0.894486 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,342 | mfu: 5.8% | epoch: 6 | remaining: 382s    
step 00215 (36.3%) | loss: 0.892061 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,481 | mfu: 5.9% | epoch: 6 | remaining: 381s    
step 00216 (36.5%) | loss: 0.899156 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,435 | mfu: 5.9% | epoch: 6 | remaining: 380s    
step 00217 (36.6%) | loss: 0.899332 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,438 | mfu: 5.9% | epoch: 6 | remaining: 379s    
step 00218 (36.8%) | loss: 0.893623 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,345 | mfu: 5.9% | epoch: 6 | remaining: 378s    
step 00219 (37.0%) | loss: 0.897994 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,430 | mfu: 5.9% | epoch: 6 | remaining: 377s    
step 00220 (37.2%) | loss: 0.895532 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,414 | mfu: 5.9% | epoch: 6 | remaining: 376s    
step 00221 (37.4%) | loss: 0.895544 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,315 | mfu: 5.8% | epoch: 6 | remaining: 375s    
step 00222 (37.5%) | loss: 0.900100 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,401 | mfu: 5.9% | epoch: 6 | remaining: 374s    
step 00223 (37.7%) | loss: 0.890843 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,447 | mfu: 5.9% | epoch: 6 | remaining: 373s    
step 00224 (37.9%) | loss: 0.888381 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,476 | mfu: 5.9% | epoch: 6 | remaining: 372s    
step 00225 (38.1%) | loss: 0.889197 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,386 | mfu: 5.9% | epoch: 6 | remaining: 371s    
step 00226 (38.2%) | loss: 0.887814 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,410 | mfu: 5.9% | epoch: 6 | remaining: 369s    
step 00227 (38.4%) | loss: 0.877040 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,413 | mfu: 5.9% | epoch: 6 | remaining: 368s    
step 00228 (38.6%) | loss: 0.858293 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,383 | mfu: 5.9% | epoch: 6 | remaining: 367s    
step 00229 (38.8%) | loss: 0.842561 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,500 | mfu: 5.9% | epoch: 6 | remaining: 366s    
step 00230 (39.0%) | loss: 0.832004 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,374 | mfu: 5.9% | epoch: 6 | remaining: 365s    
step 00231 (39.1%) | loss: 0.825087 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,411 | mfu: 5.9% | epoch: 6 | remaining: 364s    
step 00232 (39.3%) | loss: 0.820059 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,363 | mfu: 5.9% | epoch: 6 | remaining: 363s    
step 00233 (39.5%) | loss: 0.820922 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,402 | mfu: 5.9% | epoch: 6 | remaining: 362s    
step 00234 (39.7%) | loss: 0.837533 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,425 | mfu: 5.9% | epoch: 6 | remaining: 361s    
step 00235 (39.8%) | loss: 0.837533 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,359 | mfu: 5.9% | epoch: 7 | remaining: 360s    
step 00236 (40.0%) | loss: 0.837927 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,398 | mfu: 5.9% | epoch: 7 | remaining: 359s    
step 00237 (40.2%) | loss: 0.833520 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,440 | mfu: 5.9% | epoch: 7 | remaining: 358s    
step 00238 (40.4%) | loss: 0.843498 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,297 | mfu: 5.8% | epoch: 7 | remaining: 357s    
step 00239 (40.6%) | loss: 0.842695 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,308 | mfu: 5.8% | epoch: 7 | remaining: 356s    
step 00240 (40.7%) | loss: 0.848900 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,355 | mfu: 5.9% | epoch: 7 | remaining: 355s    
step 00241 (40.9%) | loss: 0.852321 | lrm: 1.00 | dt: 1065ms | tok/sec: 61,507 | mfu: 5.9% | epoch: 7 | remaining: 353s    
step 00242 (41.1%) | loss: 0.846541 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,364 | mfu: 5.9% | epoch: 7 | remaining: 352s    
step 00243 (41.3%) | loss: 0.834549 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,381 | mfu: 5.9% | epoch: 7 | remaining: 351s    
step 00244 (41.4%) | loss: 0.829301 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,327 | mfu: 5.8% | epoch: 7 | remaining: 350s    
step 00245 (41.6%) | loss: 0.844638 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,434 | mfu: 5.9% | epoch: 7 | remaining: 349s    
step 00246 (41.8%) | loss: 0.840080 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,371 | mfu: 5.9% | epoch: 7 | remaining: 348s    
step 00247 (42.0%) | loss: 0.837582 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,412 | mfu: 5.9% | epoch: 7 | remaining: 347s    
step 00248 (42.2%) | loss: 0.834349 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,365 | mfu: 5.9% | epoch: 7 | remaining: 346s    
step 00249 (42.3%) | loss: 0.830533 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,291 | mfu: 5.8% | epoch: 7 | remaining: 345s    
step 00250 (42.5%) | loss: 0.821649 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,444 | mfu: 5.9% | epoch: 7 | remaining: 344s    
step 00251 (42.7%) | loss: 0.818143 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,334 | mfu: 5.8% | epoch: 7 | remaining: 343s    
step 00252 (42.9%) | loss: 0.815234 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,376 | mfu: 5.9% | epoch: 7 | remaining: 342s    
step 00253 (43.0%) | loss: 0.812589 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,424 | mfu: 5.9% | epoch: 7 | remaining: 341s    
step 00254 (43.2%) | loss: 0.815663 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,389 | mfu: 5.9% | epoch: 7 | remaining: 340s    
step 00255 (43.4%) | loss: 0.812933 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,318 | mfu: 5.8% | epoch: 7 | remaining: 339s    
step 00256 (43.6%) | loss: 0.813620 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,393 | mfu: 5.9% | epoch: 7 | remaining: 337s    
step 00257 (43.8%) | loss: 0.814994 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,277 | mfu: 5.8% | epoch: 7 | remaining: 336s    
step 00258 (43.9%) | loss: 0.812551 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,454 | mfu: 5.9% | epoch: 7 | remaining: 335s    
step 00259 (44.1%) | loss: 0.817180 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,445 | mfu: 5.9% | epoch: 7 | remaining: 334s    
step 00260 (44.3%) | loss: 0.818266 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,461 | mfu: 5.9% | epoch: 7 | remaining: 333s    
step 00261 (44.5%) | loss: 0.817474 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,381 | mfu: 5.9% | epoch: 7 | remaining: 332s    
step 00262 (44.6%) | loss: 0.817974 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,392 | mfu: 5.9% | epoch: 7 | remaining: 331s    
step 00263 (44.8%) | loss: 0.808948 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,392 | mfu: 5.9% | epoch: 7 | remaining: 330s    
step 00264 (45.0%) | loss: 0.813021 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,443 | mfu: 5.9% | epoch: 7 | remaining: 329s    
step 00265 (45.2%) | loss: 0.814037 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,360 | mfu: 5.9% | epoch: 7 | remaining: 328s    
step 00266 (45.4%) | loss: 0.804021 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,424 | mfu: 5.9% | epoch: 7 | remaining: 327s    
step 00267 (45.5%) | loss: 0.790918 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,294 | mfu: 5.8% | epoch: 7 | remaining: 326s    
step 00268 (45.7%) | loss: 0.775950 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,212 | mfu: 5.8% | epoch: 7 | remaining: 325s    
step 00269 (45.9%) | loss: 0.767653 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,363 | mfu: 5.9% | epoch: 7 | remaining: 324s    
step 00270 (46.1%) | loss: 0.755175 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,419 | mfu: 5.9% | epoch: 7 | remaining: 323s    
step 00271 (46.2%) | loss: 0.749028 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,256 | mfu: 5.8% | epoch: 7 | remaining: 321s    
step 00272 (46.4%) | loss: 0.746493 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,408 | mfu: 5.9% | epoch: 7 | remaining: 320s    
step 00273 (46.6%) | loss: 0.757405 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,301 | mfu: 5.8% | epoch: 7 | remaining: 319s    
step 00274 (46.8%) | loss: 0.760156 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,440 | mfu: 5.9% | epoch: 8 | remaining: 318s    
step 00275 (47.0%) | loss: 0.764107 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,374 | mfu: 5.9% | epoch: 8 | remaining: 317s    
step 00276 (47.1%) | loss: 0.760214 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,444 | mfu: 5.9% | epoch: 8 | remaining: 316s    
step 00277 (47.3%) | loss: 0.777066 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,330 | mfu: 5.8% | epoch: 8 | remaining: 315s    
step 00278 (47.5%) | loss: 0.768899 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,355 | mfu: 5.9% | epoch: 8 | remaining: 314s    
step 00279 (47.7%) | loss: 0.780599 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,308 | mfu: 5.8% | epoch: 8 | remaining: 313s    
step 00280 (47.8%) | loss: 0.779849 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,361 | mfu: 5.9% | epoch: 8 | remaining: 312s    
step 00281 (48.0%) | loss: 0.785068 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,299 | mfu: 5.8% | epoch: 8 | remaining: 311s    
step 00282 (48.2%) | loss: 0.773218 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,316 | mfu: 5.8% | epoch: 8 | remaining: 310s    
step 00283 (48.4%) | loss: 0.756297 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,313 | mfu: 5.8% | epoch: 8 | remaining: 309s    
step 00284 (48.6%) | loss: 0.772364 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,382 | mfu: 5.9% | epoch: 8 | remaining: 308s    
step 00285 (48.7%) | loss: 0.776771 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,303 | mfu: 5.8% | epoch: 8 | remaining: 306s    
step 00286 (48.9%) | loss: 0.768894 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,312 | mfu: 5.8% | epoch: 8 | remaining: 305s    
step 00287 (49.1%) | loss: 0.767787 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,204 | mfu: 5.8% | epoch: 8 | remaining: 304s    
step 00288 (49.3%) | loss: 0.767395 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,360 | mfu: 5.9% | epoch: 8 | remaining: 303s    
step 00289 (49.5%) | loss: 0.759728 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,331 | mfu: 5.8% | epoch: 8 | remaining: 302s    
step 00290 (49.6%) | loss: 0.750149 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,430 | mfu: 5.9% | epoch: 8 | remaining: 301s    
step 00291 (49.8%) | loss: 0.754512 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,222 | mfu: 5.8% | epoch: 8 | remaining: 300s    
step 00292 (50.0%) | loss: 0.751343 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,340 | mfu: 5.8% | epoch: 8 | remaining: 299s    
step 00293 (50.2%) | loss: 0.748493 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,304 | mfu: 5.8% | epoch: 8 | remaining: 298s    
step 00294 (50.3%) | loss: 0.741725 | lrm: 0.99 | dt: 1067ms | tok/sec: 61,408 | mfu: 5.9% | epoch: 8 | remaining: 297s    
step 00295 (50.5%) | loss: 0.749981 | lrm: 0.99 | dt: 1070ms | tok/sec: 61,247 | mfu: 5.8% | epoch: 8 | remaining: 296s    
step 00296 (50.7%) | loss: 0.751415 | lrm: 0.99 | dt: 1069ms | tok/sec: 61,316 | mfu: 5.8% | epoch: 8 | remaining: 295s    
step 00297 (50.9%) | loss: 0.751522 | lrm: 0.98 | dt: 1070ms | tok/sec: 61,261 | mfu: 5.8% | epoch: 8 | remaining: 294s    
step 00298 (51.1%) | loss: 0.757143 | lrm: 0.98 | dt: 1069ms | tok/sec: 61,310 | mfu: 5.8% | epoch: 8 | remaining: 293s    
step 00299 (51.2%) | loss: 0.754924 | lrm: 0.98 | dt: 1067ms | tok/sec: 61,437 | mfu: 5.9% | epoch: 8 | remaining: 292s    
step 00300 (51.4%) | loss: 0.756315 | lrm: 0.97 | dt: 1069ms | tok/sec: 61,321 | mfu: 5.8% | epoch: 8 | remaining: 290s    
step 00301 (51.6%) | loss: 0.760771 | lrm: 0.97 | dt: 1070ms | tok/sec: 61,263 | mfu: 5.8% | epoch: 8 | remaining: 289s    
step 00302 (51.8%) | loss: 0.750627 | lrm: 0.96 | dt: 1070ms | tok/sec: 61,259 | mfu: 5.8% | epoch: 8 | remaining: 288s    
step 00303 (51.9%) | loss: 0.750499 | lrm: 0.96 | dt: 1068ms | tok/sec: 61,391 | mfu: 5.9% | epoch: 8 | remaining: 287s    
step 00304 (52.1%) | loss: 0.750585 | lrm: 0.96 | dt: 1069ms | tok/sec: 61,277 | mfu: 5.8% | epoch: 8 | remaining: 286s    
