Detected GPU: Radeon 8060S Graphics -> peak BF16 FLOPS: 1.4e+14
Vocab size: 341
Model config: {'sequence_len': 2048, 'vocab_size': 341, 'n_layer': 8, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 384, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 130,944
  value_embeds            : 523,776
  lm_head                 : 130,944
  transformer_matrices    : 14,156,544
  scalars                 : 16
  total                   : 14,942,224
Estimated FLOPs per token: 1.329108e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
ROCm detected: torch.compile disabled (enable with PyTorch 2.9+ on ROCm)
Time budget: 3600s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 5.832342 | lrm: 1.00 | dt: 1130ms | tok/sec: 57,970 | mfu: 5.5% | epoch: 1 | remaining: 3600s    
step 00748 (21.9%) | loss: 0.960511 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,320 | mfu: 5.9% | epoch: 2 | remaining: 2812s    
step 00749 (21.9%) | loss: 0.967956 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,399 | mfu: 5.9% | epoch: 2 | remaining: 2811s    
step 00750 (21.9%) | loss: 0.965672 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,177 | mfu: 5.8% | epoch: 2 | remaining: 2810s    
step 00751 (22.0%) | loss: 0.956377 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,165 | mfu: 5.8% | epoch: 2 | remaining: 2809s    
step 00752 (22.0%) | loss: 0.945861 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,299 | mfu: 5.8% | epoch: 2 | remaining: 2807s    
step 00753 (22.0%) | loss: 0.946029 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,184 | mfu: 5.8% | epoch: 2 | remaining: 2806s    
step 00754 (22.0%) | loss: 0.946460 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,343 | mfu: 5.9% | epoch: 2 | remaining: 2805s    
step 00755 (22.1%) | loss: 0.940526 | lrm: 1.00 | dt: 1073ms | tok/sec: 61,053 | mfu: 5.8% | epoch: 2 | remaining: 2804s    
step 00756 (22.1%) | loss: 0.928134 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,191 | mfu: 5.8% | epoch: 2 | remaining: 2803s    
step 00757 (22.1%) | loss: 0.919011 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,206 | mfu: 5.8% | epoch: 2 | remaining: 2802s    
step 00758 (22.2%) | loss: 0.916297 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,412 | mfu: 5.9% | epoch: 2 | remaining: 2801s    
step 00759 (22.2%) | loss: 0.918190 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,310 | mfu: 5.8% | epoch: 2 | remaining: 2800s    
step 00760 (22.2%) | loss: 0.907925 | lrm: 1.00 | dt: 1072ms | tok/sec: 61,145 | mfu: 5.8% | epoch: 2 | remaining: 2799s    
step 00761 (22.3%) | loss: 0.904405 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,187 | mfu: 5.8% | epoch: 2 | remaining: 2798s    
step 00762 (22.3%) | loss: 0.910634 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,354 | mfu: 5.9% | epoch: 2 | remaining: 2797s    
step 00763 (22.3%) | loss: 0.925196 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,347 | mfu: 5.9% | epoch: 2 | remaining: 2796s    
step 00764 (22.3%) | loss: 0.913635 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,202 | mfu: 5.8% | epoch: 2 | remaining: 2795s    
step 00765 (22.4%) | loss: 0.903412 | lrm: 1.00 | dt: 1073ms | tok/sec: 61,090 | mfu: 5.8% | epoch: 2 | remaining: 2794s    
step 00766 (22.4%) | loss: 0.906897 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,286 | mfu: 5.8% | epoch: 2 | remaining: 2792s    
step 00767 (22.4%) | loss: 0.896687 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,325 | mfu: 5.9% | epoch: 2 | remaining: 2791s    
step 00768 (22.5%) | loss: 0.869917 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,283 | mfu: 5.8% | epoch: 2 | remaining: 2790s    
step 00769 (22.5%) | loss: 0.893713 | lrm: 1.00 | dt: 1072ms | tok/sec: 61,110 | mfu: 5.8% | epoch: 2 | remaining: 2789s    
step 00770 (22.5%) | loss: 0.884346 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,281 | mfu: 5.8% | epoch: 2 | remaining: 2788s    
step 00771 (22.6%) | loss: 0.879395 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,219 | mfu: 5.8% | epoch: 2 | remaining: 2787s    
step 00772 (22.6%) | loss: 0.867805 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,350 | mfu: 5.9% | epoch: 2 | remaining: 2786s    
step 00773 (22.6%) | loss: 0.860646 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,321 | mfu: 5.9% | epoch: 2 | remaining: 2785s    
step 00774 (22.6%) | loss: 0.841614 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,180 | mfu: 5.8% | epoch: 2 | remaining: 2784s    
step 00775 (22.7%) | loss: 0.815595 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,273 | mfu: 5.8% | epoch: 2 | remaining: 2783s    
step 00776 (22.7%) | loss: 0.793258 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,256 | mfu: 5.8% | epoch: 2 | remaining: 2782s    
step 00777 (22.7%) | loss: 0.774949 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,236 | mfu: 5.8% | epoch: 2 | remaining: 2781s    
step 00778 (22.8%) | loss: 0.756315 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,334 | mfu: 5.9% | epoch: 2 | remaining: 2780s    
step 00779 (22.8%) | loss: 0.745929 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,229 | mfu: 5.8% | epoch: 2 | remaining: 2779s    
step 00780 (22.8%) | loss: 0.732088 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,382 | mfu: 5.9% | epoch: 2 | remaining: 2777s    
step 00781 (22.8%) | loss: 0.729640 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,182 | mfu: 5.8% | epoch: 2 | remaining: 2776s    
step 00782 (22.9%) | loss: 0.742871 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,316 | mfu: 5.9% | epoch: 2 | remaining: 2775s    
step 00783 (22.9%) | loss: 0.734626 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,194 | mfu: 5.8% | epoch: 2 | remaining: 2774s    
step 00784 (22.9%) | loss: 0.713423 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,222 | mfu: 5.8% | epoch: 2 | remaining: 2773s    
step 00785 (23.0%) | loss: 0.691466 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,229 | mfu: 5.8% | epoch: 2 | remaining: 2772s    
step 00786 (23.0%) | loss: 0.687232 | lrm: 1.00 | dt: 1066ms | tok/sec: 61,481 | mfu: 5.9% | epoch: 2 | remaining: 2771s    
step 00787 (23.0%) | loss: 0.676976 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,275 | mfu: 5.8% | epoch: 2 | remaining: 2770s    
step 00788 (23.1%) | loss: 0.681474 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,202 | mfu: 5.8% | epoch: 2 | remaining: 2769s    
step 00789 (23.1%) | loss: 0.687835 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,194 | mfu: 5.8% | epoch: 2 | remaining: 2768s    
step 00790 (23.1%) | loss: 0.699688 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,310 | mfu: 5.8% | epoch: 2 | remaining: 2767s    
step 00791 (23.1%) | loss: 0.696137 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,243 | mfu: 5.8% | epoch: 2 | remaining: 2766s    
step 00792 (23.2%) | loss: 0.691779 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,264 | mfu: 5.8% | epoch: 2 | remaining: 2765s    
step 00793 (23.2%) | loss: 0.695392 | lrm: 1.00 | dt: 1072ms | tok/sec: 61,139 | mfu: 5.8% | epoch: 2 | remaining: 2764s    
step 00794 (23.2%) | loss: 0.692323 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,316 | mfu: 5.9% | epoch: 2 | remaining: 2763s    
step 00795 (23.3%) | loss: 0.688685 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,332 | mfu: 5.9% | epoch: 2 | remaining: 2761s    
step 00796 (23.3%) | loss: 0.682557 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,379 | mfu: 5.9% | epoch: 2 | remaining: 2760s    
step 00797 (23.3%) | loss: 0.689333 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,352 | mfu: 5.9% | epoch: 2 | remaining: 2759s    
step 00798 (23.4%) | loss: 0.695804 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,248 | mfu: 5.8% | epoch: 2 | remaining: 2758s    
step 00799 (23.4%) | loss: 0.687621 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,314 | mfu: 5.9% | epoch: 2 | remaining: 2757s    
step 00800 (23.4%) | loss: 0.689707 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,319 | mfu: 5.9% | epoch: 2 | remaining: 2756s    
step 00801 (23.4%) | loss: 0.682300 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,268 | mfu: 5.8% | epoch: 2 | remaining: 2755s    
step 00802 (23.5%) | loss: 0.678999 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,254 | mfu: 5.8% | epoch: 2 | remaining: 2754s    
step 00803 (23.5%) | loss: 0.678072 | lrm: 1.00 | dt: 1073ms | tok/sec: 61,082 | mfu: 5.8% | epoch: 2 | remaining: 2753s    
step 00804 (23.5%) | loss: 0.677613 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,414 | mfu: 5.9% | epoch: 2 | remaining: 2752s    
step 00805 (23.6%) | loss: 0.683368 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,193 | mfu: 5.8% | epoch: 2 | remaining: 2751s    
step 00806 (23.6%) | loss: 0.713189 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,363 | mfu: 5.9% | epoch: 2 | remaining: 2750s    
step 00807 (23.6%) | loss: 0.754762 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,248 | mfu: 5.8% | epoch: 2 | remaining: 2749s    
step 00808 (23.6%) | loss: 0.785311 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,286 | mfu: 5.8% | epoch: 2 | remaining: 2748s    
step 00809 (23.7%) | loss: 0.812772 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,355 | mfu: 5.9% | epoch: 2 | remaining: 2746s    
step 00810 (23.7%) | loss: 0.828351 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,269 | mfu: 5.8% | epoch: 2 | remaining: 2745s    
step 00811 (23.7%) | loss: 0.830519 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,368 | mfu: 5.9% | epoch: 2 | remaining: 2744s    
step 00812 (23.8%) | loss: 0.831177 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,172 | mfu: 5.8% | epoch: 2 | remaining: 2743s    
step 00813 (23.8%) | loss: 0.845359 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,396 | mfu: 5.9% | epoch: 2 | remaining: 2742s    
step 00814 (23.8%) | loss: 0.886789 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,204 | mfu: 5.8% | epoch: 2 | remaining: 2741s    
step 00815 (23.9%) | loss: 0.898071 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,270 | mfu: 5.8% | epoch: 2 | remaining: 2740s    
step 00816 (23.9%) | loss: 0.911190 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,363 | mfu: 5.9% | epoch: 2 | remaining: 2739s    
step 00817 (23.9%) | loss: 0.921651 | lrm: 1.00 | dt: 1072ms | tok/sec: 61,146 | mfu: 5.8% | epoch: 2 | remaining: 2738s    
step 00818 (23.9%) | loss: 0.912665 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,348 | mfu: 5.9% | epoch: 2 | remaining: 2737s    
step 00819 (24.0%) | loss: 0.898639 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,227 | mfu: 5.8% | epoch: 2 | remaining: 2736s    
step 00820 (24.0%) | loss: 0.874814 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,229 | mfu: 5.8% | epoch: 2 | remaining: 2735s    
step 00821 (24.0%) | loss: 0.881737 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,223 | mfu: 5.8% | epoch: 2 | remaining: 2734s    
step 00822 (24.1%) | loss: 0.881848 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,167 | mfu: 5.8% | epoch: 2 | remaining: 2733s    
step 00823 (24.1%) | loss: 0.888533 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,404 | mfu: 5.9% | epoch: 2 | remaining: 2732s    
step 00824 (24.1%) | loss: 0.914937 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,191 | mfu: 5.8% | epoch: 2 | remaining: 2730s    
step 00825 (24.2%) | loss: 0.937295 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,328 | mfu: 5.9% | epoch: 2 | remaining: 2729s    
step 00826 (24.2%) | loss: 0.943140 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,197 | mfu: 5.8% | epoch: 2 | remaining: 2728s    
step 00827 (24.2%) | loss: 0.930471 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,346 | mfu: 5.9% | epoch: 2 | remaining: 2727s    
step 00828 (24.2%) | loss: 0.918295 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,255 | mfu: 5.8% | epoch: 2 | remaining: 2726s    
step 00829 (24.3%) | loss: 0.917886 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,367 | mfu: 5.9% | epoch: 2 | remaining: 2725s    
step 00830 (24.3%) | loss: 0.905715 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,338 | mfu: 5.9% | epoch: 2 | remaining: 2724s    
step 00831 (24.3%) | loss: 0.898534 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,182 | mfu: 5.8% | epoch: 2 | remaining: 2723s    
step 00832 (24.4%) | loss: 0.882484 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,204 | mfu: 5.8% | epoch: 2 | remaining: 2722s    
step 00833 (24.4%) | loss: 0.864950 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,326 | mfu: 5.9% | epoch: 2 | remaining: 2721s    
step 00834 (24.4%) | loss: 0.860541 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,317 | mfu: 5.9% | epoch: 2 | remaining: 2720s    
step 00835 (24.5%) | loss: 0.879025 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,355 | mfu: 5.9% | epoch: 2 | remaining: 2719s    
step 00836 (24.5%) | loss: 0.871078 | lrm: 1.00 | dt: 1072ms | tok/sec: 61,115 | mfu: 5.8% | epoch: 2 | remaining: 2718s    
step 00837 (24.5%) | loss: 0.851081 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,365 | mfu: 5.9% | epoch: 2 | remaining: 2717s    
step 00838 (24.5%) | loss: 0.839352 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,237 | mfu: 5.8% | epoch: 2 | remaining: 2715s    
step 00839 (24.6%) | loss: 0.830538 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,353 | mfu: 5.9% | epoch: 2 | remaining: 2714s    
step 00840 (24.6%) | loss: 0.802583 | lrm: 1.00 | dt: 1073ms | tok/sec: 61,061 | mfu: 5.8% | epoch: 2 | remaining: 2713s    
step 00841 (24.6%) | loss: 0.788555 | lrm: 1.00 | dt: 1072ms | tok/sec: 61,148 | mfu: 5.8% | epoch: 2 | remaining: 2712s    
step 00842 (24.7%) | loss: 0.772113 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,299 | mfu: 5.8% | epoch: 2 | remaining: 2711s    
step 00843 (24.7%) | loss: 0.754948 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,364 | mfu: 5.9% | epoch: 2 | remaining: 2710s    
step 00844 (24.7%) | loss: 0.741823 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,314 | mfu: 5.9% | epoch: 2 | remaining: 2709s    
step 00845 (24.7%) | loss: 0.757971 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,223 | mfu: 5.8% | epoch: 2 | remaining: 2708s    
step 00846 (24.8%) | loss: 0.762255 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,281 | mfu: 5.8% | epoch: 2 | remaining: 2707s    
step 00847 (24.8%) | loss: 0.766506 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,283 | mfu: 5.8% | epoch: 2 | remaining: 2706s    
step 00848 (24.8%) | loss: 0.803207 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,319 | mfu: 5.9% | epoch: 2 | remaining: 2705s    
step 00849 (24.9%) | loss: 0.843711 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,260 | mfu: 5.8% | epoch: 2 | remaining: 2704s    
step 00850 (24.9%) | loss: 0.870604 | lrm: 1.00 | dt: 1072ms | tok/sec: 61,128 | mfu: 5.8% | epoch: 2 | remaining: 2703s    
step 00851 (24.9%) | loss: 0.867341 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,283 | mfu: 5.8% | epoch: 2 | remaining: 2702s    
step 00852 (25.0%) | loss: 0.911527 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,277 | mfu: 5.8% | epoch: 2 | remaining: 2700s    
step 00853 (25.0%) | loss: 0.943261 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,354 | mfu: 5.9% | epoch: 2 | remaining: 2699s    
step 00854 (25.0%) | loss: 0.951760 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,273 | mfu: 5.8% | epoch: 2 | remaining: 2698s    
step 00855 (25.0%) | loss: 1.015369 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,256 | mfu: 5.8% | epoch: 2 | remaining: 2697s    
step 00856 (25.1%) | loss: 1.103455 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,290 | mfu: 5.8% | epoch: 2 | remaining: 2696s    
step 00857 (25.1%) | loss: 1.148379 | lrm: 1.00 | dt: 1067ms | tok/sec: 61,403 | mfu: 5.9% | epoch: 2 | remaining: 2695s    
step 00858 (25.1%) | loss: 1.147870 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,318 | mfu: 5.9% | epoch: 2 | remaining: 2694s    
step 00859 (25.2%) | loss: 1.116544 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,293 | mfu: 5.8% | epoch: 2 | remaining: 2693s    
step 00860 (25.2%) | loss: 1.102438 | lrm: 1.00 | dt: 1072ms | tok/sec: 61,135 | mfu: 5.8% | epoch: 2 | remaining: 2692s    
step 00861 (25.2%) | loss: 1.127394 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,288 | mfu: 5.8% | epoch: 2 | remaining: 2691s    
step 00862 (25.3%) | loss: 1.115552 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,347 | mfu: 5.9% | epoch: 2 | remaining: 2690s    
step 00863 (25.3%) | loss: 1.108584 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,281 | mfu: 5.8% | epoch: 2 | remaining: 2689s    
step 00864 (25.3%) | loss: 1.085376 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,172 | mfu: 5.8% | epoch: 2 | remaining: 2688s    
step 00865 (25.3%) | loss: 1.060545 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,300 | mfu: 5.8% | epoch: 2 | remaining: 2687s    
step 00866 (25.4%) | loss: 1.032706 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,378 | mfu: 5.9% | epoch: 2 | remaining: 2686s    
step 00867 (25.4%) | loss: 1.010389 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,223 | mfu: 5.8% | epoch: 2 | remaining: 2684s    
step 00868 (25.4%) | loss: 1.003991 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,269 | mfu: 5.8% | epoch: 2 | remaining: 2683s    
step 00869 (25.5%) | loss: 0.979013 | lrm: 1.00 | dt: 1072ms | tok/sec: 61,113 | mfu: 5.8% | epoch: 2 | remaining: 2682s    
step 00870 (25.5%) | loss: 0.983400 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,267 | mfu: 5.8% | epoch: 2 | remaining: 2681s    
step 00871 (25.5%) | loss: 0.961750 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,241 | mfu: 5.8% | epoch: 2 | remaining: 2680s    
step 00872 (25.6%) | loss: 0.942682 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,349 | mfu: 5.9% | epoch: 2 | remaining: 2679s    
step 00873 (25.6%) | loss: 0.944101 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,225 | mfu: 5.8% | epoch: 2 | remaining: 2678s    
step 00874 (25.6%) | loss: 0.955371 | lrm: 1.00 | dt: 1072ms | tok/sec: 61,123 | mfu: 5.8% | epoch: 2 | remaining: 2677s    
step 00875 (25.6%) | loss: 0.972803 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,234 | mfu: 5.8% | epoch: 2 | remaining: 2676s    
step 00876 (25.7%) | loss: 0.973317 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,277 | mfu: 5.8% | epoch: 2 | remaining: 2675s    
step 00877 (25.7%) | loss: 0.955101 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,317 | mfu: 5.9% | epoch: 2 | remaining: 2674s    
step 00878 (25.7%) | loss: 0.950893 | lrm: 1.00 | dt: 1072ms | tok/sec: 61,153 | mfu: 5.8% | epoch: 2 | remaining: 2673s    
step 00879 (25.8%) | loss: 0.920955 | lrm: 1.00 | dt: 1072ms | tok/sec: 61,115 | mfu: 5.8% | epoch: 2 | remaining: 2672s    
step 00880 (25.8%) | loss: 0.897293 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,302 | mfu: 5.8% | epoch: 2 | remaining: 2671s    
step 00881 (25.8%) | loss: 0.914856 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,228 | mfu: 5.8% | epoch: 2 | remaining: 2669s    
step 00882 (25.8%) | loss: 0.944430 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,304 | mfu: 5.8% | epoch: 2 | remaining: 2668s    
step 00883 (25.9%) | loss: 0.947482 | lrm: 1.00 | dt: 1072ms | tok/sec: 61,157 | mfu: 5.8% | epoch: 2 | remaining: 2667s    
step 00884 (25.9%) | loss: 0.917366 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,290 | mfu: 5.8% | epoch: 2 | remaining: 2666s    
step 00885 (25.9%) | loss: 0.893134 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,318 | mfu: 5.9% | epoch: 2 | remaining: 2665s    
step 00886 (26.0%) | loss: 0.877117 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,293 | mfu: 5.8% | epoch: 2 | remaining: 2664s    
step 00887 (26.0%) | loss: 0.856058 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,352 | mfu: 5.9% | epoch: 2 | remaining: 2663s    
step 00888 (26.0%) | loss: 0.832369 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,198 | mfu: 5.8% | epoch: 2 | remaining: 2662s    
step 00889 (26.1%) | loss: 0.821923 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,248 | mfu: 5.8% | epoch: 2 | remaining: 2661s    
step 00890 (26.1%) | loss: 0.830616 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,291 | mfu: 5.8% | epoch: 2 | remaining: 2660s    
step 00891 (26.1%) | loss: 0.838069 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,283 | mfu: 5.8% | epoch: 2 | remaining: 2659s    
step 00892 (26.1%) | loss: 0.847188 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,258 | mfu: 5.8% | epoch: 2 | remaining: 2658s    
step 00893 (26.2%) | loss: 0.872356 | lrm: 1.00 | dt: 1072ms | tok/sec: 61,141 | mfu: 5.8% | epoch: 2 | remaining: 2657s    
step 00894 (26.2%) | loss: 0.894056 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,235 | mfu: 5.8% | epoch: 2 | remaining: 2656s    
step 00895 (26.2%) | loss: 0.906430 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,239 | mfu: 5.8% | epoch: 2 | remaining: 2654s    
step 00896 (26.3%) | loss: 0.880750 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,348 | mfu: 5.9% | epoch: 2 | remaining: 2653s    
step 00897 (26.3%) | loss: 0.842190 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,243 | mfu: 5.8% | epoch: 2 | remaining: 2652s    
step 00898 (26.3%) | loss: 0.806323 | lrm: 1.00 | dt: 1072ms | tok/sec: 61,130 | mfu: 5.8% | epoch: 2 | remaining: 2651s    
step 00899 (26.4%) | loss: 0.791513 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,303 | mfu: 5.8% | epoch: 2 | remaining: 2650s    
step 00900 (26.4%) | loss: 0.827228 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,275 | mfu: 5.8% | epoch: 2 | remaining: 2649s    
step 00901 (26.4%) | loss: 0.851028 | lrm: 1.00 | dt: 1068ms | tok/sec: 61,361 | mfu: 5.9% | epoch: 2 | remaining: 2648s    
step 00902 (26.4%) | loss: 0.854185 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,252 | mfu: 5.8% | epoch: 2 | remaining: 2647s    
step 00903 (26.5%) | loss: 0.828597 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,227 | mfu: 5.8% | epoch: 2 | remaining: 2646s    
step 00904 (26.5%) | loss: 0.806992 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,274 | mfu: 5.8% | epoch: 2 | remaining: 2645s    
step 00905 (26.5%) | loss: 0.790531 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,191 | mfu: 5.8% | epoch: 2 | remaining: 2644s    
step 00906 (26.6%) | loss: 0.779084 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,299 | mfu: 5.8% | epoch: 2 | remaining: 2643s    
step 00907 (26.6%) | loss: 0.757385 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,171 | mfu: 5.8% | epoch: 2 | remaining: 2642s    
step 00908 (26.6%) | loss: 0.748688 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,247 | mfu: 5.8% | epoch: 2 | remaining: 2641s    
step 00909 (26.7%) | loss: 0.727891 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,283 | mfu: 5.8% | epoch: 2 | remaining: 2640s    
step 00910 (26.7%) | loss: 0.708202 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,318 | mfu: 5.9% | epoch: 2 | remaining: 2638s    
step 00911 (26.7%) | loss: 0.698763 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,227 | mfu: 5.8% | epoch: 2 | remaining: 2637s    
step 00912 (26.7%) | loss: 0.683841 | lrm: 1.00 | dt: 1071ms | tok/sec: 61,208 | mfu: 5.8% | epoch: 2 | remaining: 2636s    
step 00913 (26.8%) | loss: 0.689045 | lrm: 1.00 | dt: 1070ms | tok/sec: 61,226 | mfu: 5.8% | epoch: 2 | remaining: 2635s    
step 00914 (26.8%) | loss: 0.711820 | lrm: 1.00 | dt: 1069ms | tok/sec: 61,321 | mfu: 5.9% | epoch: 2 | remaining: 2634s    
