Detected GPU: Radeon 8060S Graphics -> peak BF16 FLOPS: 1.4e+14
Vocab size: 311
Model config: {'sequence_len': 2048, 'vocab_size': 311, 'n_layer': 12, 'n_head': 9, 'n_kv_head': 9, 'n_embd': 576, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 179,136
  value_embeds            : 1,074,816
  lm_head                 : 179,136
  transformer_matrices    : 47,777,472
  scalars                 : 24
  total                   : 49,210,584
Estimated FLOPs per token: 3.939080e+08
Scaling AdamW LRs by 1/sqrt(576/768) = 1.154701
ROCm detected: torch.compile disabled (enable with PyTorch 2.9+ on ROCm)
Time budget: 3600s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 5.741235 | lrm: 1.00 | dt: 4911ms | tok/sec: 26,691 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00001 (0.0%) | loss: 6.205927 | lrm: 1.00 | dt: 4894ms | tok/sec: 26,782 | mfu: 7.6% | epoch: 1 | remaining: 3600s    
step 00002 (0.0%) | loss: 5.581963 | lrm: 1.00 | dt: 4964ms | tok/sec: 26,405 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00003 (0.0%) | loss: 4.872230 | lrm: 1.00 | dt: 4966ms | tok/sec: 26,391 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00004 (0.0%) | loss: 4.390814 | lrm: 1.00 | dt: 4967ms | tok/sec: 26,388 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00005 (0.0%) | loss: 4.054839 | lrm: 1.00 | dt: 4972ms | tok/sec: 26,359 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00006 (0.0%) | loss: 3.822780 | lrm: 1.00 | dt: 4971ms | tok/sec: 26,367 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00007 (0.0%) | loss: 3.654162 | lrm: 1.00 | dt: 4968ms | tok/sec: 26,383 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00008 (0.0%) | loss: 3.514246 | lrm: 1.00 | dt: 4973ms | tok/sec: 26,354 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00009 (0.0%) | loss: 3.381420 | lrm: 1.00 | dt: 4978ms | tok/sec: 26,332 | mfu: 7.4% | epoch: 1 | remaining: 3600s    
step 00010 (0.0%) | loss: 3.311764 | lrm: 1.00 | dt: 4983ms | tok/sec: 26,306 | mfu: 7.4% | epoch: 1 | remaining: 3600s    
step 00011 (0.0%) | loss: 3.243389 | lrm: 1.00 | dt: 4989ms | tok/sec: 26,272 | mfu: 7.4% | epoch: 1 | remaining: 3595s    
step 00012 (0.1%) | loss: 3.179795 | lrm: 1.00 | dt: 4990ms | tok/sec: 26,267 | mfu: 7.4% | epoch: 1 | remaining: 3590s    
step 00013 (0.3%) | loss: 3.102501 | lrm: 1.00 | dt: 4987ms | tok/sec: 26,281 | mfu: 7.4% | epoch: 1 | remaining: 3585s    
step 00014 (0.4%) | loss: 3.061073 | lrm: 1.00 | dt: 4988ms | tok/sec: 26,276 | mfu: 7.4% | epoch: 1 | remaining: 3580s    
step 00015 (0.6%) | loss: 3.040639 | lrm: 1.00 | dt: 4991ms | tok/sec: 26,259 | mfu: 7.4% | epoch: 1 | remaining: 3575s    
step 00149 (19.2%) | loss: 0.845899 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,206 | mfu: 7.4% | epoch: 8 | remaining: 2904s    
step 00150 (19.3%) | loss: 0.844900 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,232 | mfu: 7.4% | epoch: 8 | remaining: 2899s    
step 00151 (19.5%) | loss: 0.836403 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 8 | remaining: 2894s    
step 00152 (19.6%) | loss: 0.831198 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,217 | mfu: 7.4% | epoch: 8 | remaining: 2889s    
step 00153 (19.7%) | loss: 0.813310 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,219 | mfu: 7.4% | epoch: 8 | remaining: 2884s    
step 00154 (19.9%) | loss: 0.795454 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 8 | remaining: 2879s    
step 00155 (20.0%) | loss: 0.784107 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,207 | mfu: 7.4% | epoch: 8 | remaining: 2874s    
step 00156 (20.2%) | loss: 0.786699 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 9 | remaining: 2869s    
step 00157 (20.3%) | loss: 0.783060 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,215 | mfu: 7.4% | epoch: 9 | remaining: 2864s    
step 00158 (20.4%) | loss: 0.783258 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 9 | remaining: 2859s    
step 00159 (20.6%) | loss: 0.784754 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,221 | mfu: 7.4% | epoch: 9 | remaining: 2854s    
step 00160 (20.7%) | loss: 0.776008 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 9 | remaining: 2849s    
step 00161 (20.8%) | loss: 0.766519 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 9 | remaining: 2844s    
step 00162 (21.0%) | loss: 0.764192 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 9 | remaining: 2839s    
step 00163 (21.1%) | loss: 0.761236 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,215 | mfu: 7.4% | epoch: 9 | remaining: 2834s    
step 00164 (21.3%) | loss: 0.750011 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,207 | mfu: 7.4% | epoch: 9 | remaining: 2829s    
step 00165 (21.4%) | loss: 0.743868 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 9 | remaining: 2824s    
step 00166 (21.5%) | loss: 0.738145 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,217 | mfu: 7.4% | epoch: 9 | remaining: 2819s    
step 00167 (21.7%) | loss: 0.740334 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,212 | mfu: 7.4% | epoch: 9 | remaining: 2814s    
step 00168 (21.8%) | loss: 0.738761 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,209 | mfu: 7.4% | epoch: 9 | remaining: 2809s    
step 00169 (22.0%) | loss: 0.734062 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 9 | remaining: 2804s    
step 00170 (22.1%) | loss: 0.731064 | lrm: 1.00 | dt: 4996ms | tok/sec: 26,233 | mfu: 7.4% | epoch: 9 | remaining: 2799s    
step 00171 (22.2%) | loss: 0.724191 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,227 | mfu: 7.4% | epoch: 9 | remaining: 2794s    
step 00172 (22.4%) | loss: 0.719411 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,210 | mfu: 7.4% | epoch: 9 | remaining: 2789s    
step 00173 (22.5%) | loss: 0.701087 | lrm: 1.00 | dt: 5003ms | tok/sec: 26,200 | mfu: 7.4% | epoch: 9 | remaining: 2784s    
step 00174 (22.7%) | loss: 0.687471 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,211 | mfu: 7.4% | epoch: 9 | remaining: 2779s    
step 00175 (22.8%) | loss: 0.680865 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,219 | mfu: 7.4% | epoch: 9 | remaining: 2774s    
step 00176 (22.9%) | loss: 0.683599 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 10 | remaining: 2769s    
step 00177 (23.1%) | loss: 0.679377 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 10 | remaining: 2764s    
step 00178 (23.2%) | loss: 0.681412 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 10 | remaining: 2759s    
step 00179 (23.3%) | loss: 0.681504 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,214 | mfu: 7.4% | epoch: 10 | remaining: 2754s    
step 00180 (23.5%) | loss: 0.672024 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 10 | remaining: 2749s    
step 00181 (23.6%) | loss: 0.670339 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,207 | mfu: 7.4% | epoch: 10 | remaining: 2744s    
step 00182 (23.8%) | loss: 0.662955 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,206 | mfu: 7.4% | epoch: 10 | remaining: 2739s    
step 00183 (23.9%) | loss: 0.659076 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,206 | mfu: 7.4% | epoch: 10 | remaining: 2734s    
step 00184 (24.0%) | loss: 0.649149 | lrm: 1.00 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 10 | remaining: 2729s    
step 00185 (24.2%) | loss: 0.642293 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,220 | mfu: 7.4% | epoch: 10 | remaining: 2724s    
step 00186 (24.3%) | loss: 0.635947 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,211 | mfu: 7.4% | epoch: 10 | remaining: 2719s    
step 00187 (24.5%) | loss: 0.638913 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,203 | mfu: 7.4% | epoch: 10 | remaining: 2714s    
step 00188 (24.6%) | loss: 0.641414 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 10 | remaining: 2709s    
step 00189 (24.7%) | loss: 0.639482 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 10 | remaining: 2704s    
step 00190 (24.9%) | loss: 0.629233 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,207 | mfu: 7.4% | epoch: 10 | remaining: 2699s    
step 00191 (25.0%) | loss: 0.626173 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 10 | remaining: 2694s    
step 00192 (25.2%) | loss: 0.617531 | lrm: 1.00 | dt: 5004ms | tok/sec: 26,195 | mfu: 7.4% | epoch: 10 | remaining: 2689s    
step 00193 (25.3%) | loss: 0.602795 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 10 | remaining: 2684s    
step 00194 (25.4%) | loss: 0.589507 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 10 | remaining: 2679s    
step 00195 (25.6%) | loss: 0.587466 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 11 | remaining: 2674s    
step 00196 (25.7%) | loss: 0.587349 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,215 | mfu: 7.4% | epoch: 11 | remaining: 2669s    
step 00197 (25.8%) | loss: 0.589239 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,215 | mfu: 7.4% | epoch: 11 | remaining: 2664s    
step 00198 (26.0%) | loss: 0.587400 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,214 | mfu: 7.4% | epoch: 11 | remaining: 2659s    
step 00199 (26.1%) | loss: 0.584008 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,217 | mfu: 7.4% | epoch: 11 | remaining: 2654s    
step 00200 (26.3%) | loss: 0.569679 | lrm: 1.00 | dt: 5004ms | tok/sec: 26,191 | mfu: 7.4% | epoch: 11 | remaining: 2649s    
step 00201 (26.4%) | loss: 0.572972 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,208 | mfu: 7.4% | epoch: 11 | remaining: 2644s    
step 00202 (26.5%) | loss: 0.567253 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,205 | mfu: 7.4% | epoch: 11 | remaining: 2639s    
step 00203 (26.7%) | loss: 0.563040 | lrm: 1.00 | dt: 5003ms | tok/sec: 26,196 | mfu: 7.4% | epoch: 11 | remaining: 2634s    
step 00204 (26.8%) | loss: 0.557430 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,208 | mfu: 7.4% | epoch: 11 | remaining: 2629s    
step 00205 (27.0%) | loss: 0.547715 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,202 | mfu: 7.4% | epoch: 11 | remaining: 2624s    
step 00206 (27.1%) | loss: 0.544128 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,202 | mfu: 7.4% | epoch: 11 | remaining: 2619s    
step 00207 (27.2%) | loss: 0.542081 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,202 | mfu: 7.4% | epoch: 11 | remaining: 2614s    
step 00208 (27.4%) | loss: 0.542942 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,208 | mfu: 7.4% | epoch: 11 | remaining: 2609s    
step 00209 (27.5%) | loss: 0.542592 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,221 | mfu: 7.4% | epoch: 11 | remaining: 2604s    
step 00210 (27.7%) | loss: 0.529383 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 11 | remaining: 2599s    
step 00211 (27.8%) | loss: 0.527595 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,208 | mfu: 7.4% | epoch: 11 | remaining: 2594s    
step 00212 (27.9%) | loss: 0.516908 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,214 | mfu: 7.4% | epoch: 11 | remaining: 2589s    
step 00213 (28.1%) | loss: 0.504214 | lrm: 1.00 | dt: 5004ms | tok/sec: 26,195 | mfu: 7.4% | epoch: 11 | remaining: 2584s    
step 00214 (28.2%) | loss: 0.496307 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,212 | mfu: 7.4% | epoch: 11 | remaining: 2579s    
step 00215 (28.3%) | loss: 0.496840 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,228 | mfu: 7.4% | epoch: 12 | remaining: 2574s    
step 00216 (28.5%) | loss: 0.492837 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 12 | remaining: 2569s    
step 00217 (28.6%) | loss: 0.494836 | lrm: 1.00 | dt: 4996ms | tok/sec: 26,237 | mfu: 7.4% | epoch: 12 | remaining: 2564s    
step 00218 (28.8%) | loss: 0.496372 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,210 | mfu: 7.4% | epoch: 12 | remaining: 2559s    
step 00219 (28.9%) | loss: 0.488993 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,209 | mfu: 7.4% | epoch: 12 | remaining: 2554s    
step 00220 (29.0%) | loss: 0.479680 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,219 | mfu: 7.4% | epoch: 12 | remaining: 2549s    
step 00221 (29.2%) | loss: 0.479290 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,220 | mfu: 7.4% | epoch: 12 | remaining: 2544s    
step 00222 (29.3%) | loss: 0.479895 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,220 | mfu: 7.4% | epoch: 12 | remaining: 2539s    
step 00223 (29.5%) | loss: 0.472753 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,217 | mfu: 7.4% | epoch: 12 | remaining: 2534s    
step 00224 (29.6%) | loss: 0.468181 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,217 | mfu: 7.4% | epoch: 12 | remaining: 2529s    
step 00225 (29.7%) | loss: 0.460201 | lrm: 1.00 | dt: 5003ms | tok/sec: 26,198 | mfu: 7.4% | epoch: 12 | remaining: 2524s    
step 00226 (29.9%) | loss: 0.461360 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,232 | mfu: 7.4% | epoch: 12 | remaining: 2519s    
step 00227 (30.0%) | loss: 0.462738 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,201 | mfu: 7.4% | epoch: 12 | remaining: 2514s    
step 00228 (30.2%) | loss: 0.461579 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 12 | remaining: 2509s    
step 00229 (30.3%) | loss: 0.458140 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 12 | remaining: 2504s    
step 00230 (30.4%) | loss: 0.449696 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,217 | mfu: 7.4% | epoch: 12 | remaining: 2499s    
step 00231 (30.6%) | loss: 0.448940 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,204 | mfu: 7.4% | epoch: 12 | remaining: 2494s    
step 00232 (30.7%) | loss: 0.439808 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,214 | mfu: 7.4% | epoch: 12 | remaining: 2489s    
step 00233 (30.8%) | loss: 0.429936 | lrm: 1.00 | dt: 5003ms | tok/sec: 26,200 | mfu: 7.4% | epoch: 12 | remaining: 2484s    
step 00234 (31.0%) | loss: 0.425272 | lrm: 1.00 | dt: 5003ms | tok/sec: 26,197 | mfu: 7.4% | epoch: 12 | remaining: 2479s    
step 00235 (31.1%) | loss: 0.426091 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,201 | mfu: 7.4% | epoch: 13 | remaining: 2474s    
step 00236 (31.3%) | loss: 0.423155 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,209 | mfu: 7.4% | epoch: 13 | remaining: 2469s    
step 00237 (31.4%) | loss: 0.425520 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,211 | mfu: 7.4% | epoch: 13 | remaining: 2464s    
step 00238 (31.5%) | loss: 0.426360 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,211 | mfu: 7.4% | epoch: 13 | remaining: 2459s    
step 00239 (31.7%) | loss: 0.421319 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,211 | mfu: 7.4% | epoch: 13 | remaining: 2454s    
step 00240 (31.8%) | loss: 0.418572 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,210 | mfu: 7.4% | epoch: 13 | remaining: 2449s    
step 00241 (32.0%) | loss: 0.414060 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,211 | mfu: 7.4% | epoch: 13 | remaining: 2444s    
step 00242 (32.1%) | loss: 0.414694 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,214 | mfu: 7.4% | epoch: 13 | remaining: 2439s    
step 00243 (32.2%) | loss: 0.408437 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,228 | mfu: 7.4% | epoch: 13 | remaining: 2434s    
step 00244 (32.4%) | loss: 0.404672 | lrm: 1.00 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 13 | remaining: 2429s    
step 00245 (32.5%) | loss: 0.396967 | lrm: 1.00 | dt: 4995ms | tok/sec: 26,239 | mfu: 7.4% | epoch: 13 | remaining: 2424s    
step 00246 (32.7%) | loss: 0.401235 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,205 | mfu: 7.4% | epoch: 13 | remaining: 2419s    
step 00247 (32.8%) | loss: 0.403824 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,210 | mfu: 7.4% | epoch: 13 | remaining: 2414s    
step 00248 (32.9%) | loss: 0.403750 | lrm: 1.00 | dt: 4994ms | tok/sec: 26,246 | mfu: 7.4% | epoch: 13 | remaining: 2409s    
step 00249 (33.1%) | loss: 0.394897 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 13 | remaining: 2404s    
step 00250 (33.2%) | loss: 0.390736 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 13 | remaining: 2399s    
step 00251 (33.3%) | loss: 0.390623 | lrm: 1.00 | dt: 4996ms | tok/sec: 26,232 | mfu: 7.4% | epoch: 13 | remaining: 2394s    
step 00252 (33.5%) | loss: 0.381700 | lrm: 1.00 | dt: 5004ms | tok/sec: 26,193 | mfu: 7.4% | epoch: 13 | remaining: 2389s    
step 00253 (33.6%) | loss: 0.373769 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,227 | mfu: 7.4% | epoch: 13 | remaining: 2384s    
step 00254 (33.8%) | loss: 0.372376 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,207 | mfu: 7.4% | epoch: 14 | remaining: 2379s    
step 00255 (33.9%) | loss: 0.373435 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,214 | mfu: 7.4% | epoch: 14 | remaining: 2374s    
step 00256 (34.0%) | loss: 0.375449 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,208 | mfu: 7.4% | epoch: 14 | remaining: 2369s    
step 00257 (34.2%) | loss: 0.376024 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,231 | mfu: 7.4% | epoch: 14 | remaining: 2364s    
step 00258 (34.3%) | loss: 0.373072 | lrm: 1.00 | dt: 4996ms | tok/sec: 26,234 | mfu: 7.4% | epoch: 14 | remaining: 2359s    
step 00259 (34.5%) | loss: 0.364404 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,211 | mfu: 7.4% | epoch: 14 | remaining: 2354s    
step 00260 (34.6%) | loss: 0.366388 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 14 | remaining: 2349s    
step 00261 (34.7%) | loss: 0.363008 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 14 | remaining: 2344s    
step 00262 (34.9%) | loss: 0.362516 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,205 | mfu: 7.4% | epoch: 14 | remaining: 2339s    
step 00263 (35.0%) | loss: 0.359711 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 14 | remaining: 2334s    
step 00264 (35.2%) | loss: 0.352423 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 14 | remaining: 2329s    
step 00265 (35.3%) | loss: 0.350888 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,218 | mfu: 7.4% | epoch: 14 | remaining: 2324s    
step 00266 (35.4%) | loss: 0.352447 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,211 | mfu: 7.4% | epoch: 14 | remaining: 2319s    
step 00267 (35.6%) | loss: 0.355279 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,210 | mfu: 7.4% | epoch: 14 | remaining: 2314s    
step 00268 (35.7%) | loss: 0.354630 | lrm: 1.00 | dt: 5004ms | tok/sec: 26,194 | mfu: 7.4% | epoch: 14 | remaining: 2309s    
step 00269 (35.8%) | loss: 0.343032 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,218 | mfu: 7.4% | epoch: 14 | remaining: 2304s    
step 00270 (36.0%) | loss: 0.341733 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 14 | remaining: 2299s    
step 00271 (36.1%) | loss: 0.337304 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 14 | remaining: 2294s    
step 00272 (36.3%) | loss: 0.328882 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,218 | mfu: 7.4% | epoch: 14 | remaining: 2289s    
step 00273 (36.4%) | loss: 0.325028 | lrm: 1.00 | dt: 5004ms | tok/sec: 26,192 | mfu: 7.4% | epoch: 14 | remaining: 2284s    
step 00274 (36.5%) | loss: 0.326835 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,228 | mfu: 7.4% | epoch: 15 | remaining: 2279s    
step 00275 (36.7%) | loss: 0.325571 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,204 | mfu: 7.4% | epoch: 15 | remaining: 2274s    
step 00276 (36.8%) | loss: 0.329712 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,207 | mfu: 7.4% | epoch: 15 | remaining: 2269s    
step 00277 (37.0%) | loss: 0.328766 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,206 | mfu: 7.4% | epoch: 15 | remaining: 2264s    
step 00278 (37.1%) | loss: 0.325634 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,220 | mfu: 7.4% | epoch: 15 | remaining: 2259s    
step 00279 (37.2%) | loss: 0.320151 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,212 | mfu: 7.4% | epoch: 15 | remaining: 2254s    
step 00280 (37.4%) | loss: 0.321174 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 15 | remaining: 2249s    
step 00281 (37.5%) | loss: 0.322303 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,207 | mfu: 7.4% | epoch: 15 | remaining: 2244s    
step 00282 (37.7%) | loss: 0.318755 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,227 | mfu: 7.4% | epoch: 15 | remaining: 2239s    
step 00283 (37.8%) | loss: 0.316244 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,212 | mfu: 7.4% | epoch: 15 | remaining: 2234s    
step 00284 (37.9%) | loss: 0.311173 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 15 | remaining: 2229s    
step 00285 (38.1%) | loss: 0.311708 | lrm: 1.00 | dt: 4996ms | tok/sec: 26,234 | mfu: 7.4% | epoch: 15 | remaining: 2224s    
step 00286 (38.2%) | loss: 0.312316 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 15 | remaining: 2219s    
step 00287 (38.3%) | loss: 0.312790 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,218 | mfu: 7.4% | epoch: 15 | remaining: 2214s    
step 00288 (38.5%) | loss: 0.310288 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,232 | mfu: 7.4% | epoch: 15 | remaining: 2209s    
step 00289 (38.6%) | loss: 0.302623 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 15 | remaining: 2204s    
step 00290 (38.8%) | loss: 0.303320 | lrm: 1.00 | dt: 4994ms | tok/sec: 26,247 | mfu: 7.4% | epoch: 15 | remaining: 2199s    
step 00291 (38.9%) | loss: 0.296812 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,228 | mfu: 7.4% | epoch: 15 | remaining: 2194s    
step 00292 (39.0%) | loss: 0.291256 | lrm: 1.00 | dt: 4995ms | tok/sec: 26,241 | mfu: 7.4% | epoch: 15 | remaining: 2189s    
step 00293 (39.2%) | loss: 0.288860 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,202 | mfu: 7.4% | epoch: 15 | remaining: 2184s    
step 00294 (39.3%) | loss: 0.290387 | lrm: 1.00 | dt: 4993ms | tok/sec: 26,250 | mfu: 7.4% | epoch: 16 | remaining: 2180s    
step 00295 (39.5%) | loss: 0.289756 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 16 | remaining: 2175s    
step 00296 (39.6%) | loss: 0.291305 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,209 | mfu: 7.4% | epoch: 16 | remaining: 2170s    
step 00297 (39.7%) | loss: 0.292499 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,221 | mfu: 7.4% | epoch: 16 | remaining: 2165s    
step 00298 (39.9%) | loss: 0.289229 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,212 | mfu: 7.4% | epoch: 16 | remaining: 2160s    
step 00299 (40.0%) | loss: 0.287965 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,211 | mfu: 7.4% | epoch: 16 | remaining: 2155s    
step 00300 (40.2%) | loss: 0.284497 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,227 | mfu: 7.4% | epoch: 16 | remaining: 2150s    
