Logging to /home/jonathan/Documents/projects/autoresearch/runs/run_022/run.log
Initial config written to /home/jonathan/Documents/projects/autoresearch/runs/run_022/config.json
Detected GPU: Radeon 8060S Graphics -> peak BF16 FLOPS: 1.4e+14
Vocab size: 402
Model config: {'sequence_len': 8192, 'vocab_size': 402, 'n_layer': 12, 'n_head': 9, 'n_kv_head': 9, 'n_embd': 576, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 231,552
  value_embeds            : 1,389,312
  lm_head                 : 231,552
  transformer_matrices    : 47,777,472
  scalars                 : 24
  total                   : 49,629,912
Estimated FLOPs per token: 7.127274e+08
Scaling AdamW LRs by 1/sqrt(576/768) = 1.154701
ROCm: patched InductorBenchmarker (ZeroDivisionError fix)
torch.compile: enabled
Time budget: 57600s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 5.995856 | lrm: 1.00 | dt: 7284ms | tok/sec: 17,993 | mfu: 9.2% | epoch: 1 | remaining: 57600s    
step 00470 (5.2%) | loss: 0.683375 | lrm: 1.00 | dt: 6580ms | tok/sec: 19,920 | mfu: 10.2% | epoch: 1 | remaining: 54571s    
step 00471 (5.3%) | loss: 0.697515 | lrm: 1.00 | dt: 6571ms | tok/sec: 19,946 | mfu: 10.2% | epoch: 1 | remaining: 54565s    
step 00472 (5.3%) | loss: 0.706431 | lrm: 1.00 | dt: 6582ms | tok/sec: 19,913 | mfu: 10.2% | epoch: 1 | remaining: 54558s    
step 00473 (5.3%) | loss: 0.703510 | lrm: 1.00 | dt: 6576ms | tok/sec: 19,931 | mfu: 10.2% | epoch: 1 | remaining: 54552s    
step 00474 (5.3%) | loss: 0.691728 | lrm: 1.00 | dt: 6587ms | tok/sec: 19,899 | mfu: 10.2% | epoch: 1 | remaining: 54545s    
step 00475 (5.3%) | loss: 0.697256 | lrm: 1.00 | dt: 6590ms | tok/sec: 19,890 | mfu: 10.2% | epoch: 1 | remaining: 54538s    
step 00476 (5.3%) | loss: 0.702298 | lrm: 1.00 | dt: 6590ms | tok/sec: 19,888 | mfu: 10.2% | epoch: 1 | remaining: 54532s    
step 00477 (5.3%) | loss: 0.706665 | lrm: 1.00 | dt: 6583ms | tok/sec: 19,911 | mfu: 10.2% | epoch: 1 | remaining: 54525s    
step 00478 (5.3%) | loss: 0.697302 | lrm: 1.00 | dt: 6578ms | tok/sec: 19,924 | mfu: 10.2% | epoch: 1 | remaining: 54519s    
step 00479 (5.3%) | loss: 0.682035 | lrm: 1.00 | dt: 6596ms | tok/sec: 19,871 | mfu: 10.2% | epoch: 1 | remaining: 54512s    
step 00480 (5.4%) | loss: 0.691020 | lrm: 1.00 | dt: 6595ms | tok/sec: 19,873 | mfu: 10.2% | epoch: 1 | remaining: 54505s    
step 00481 (5.4%) | loss: 0.681385 | lrm: 1.00 | dt: 6584ms | tok/sec: 19,906 | mfu: 10.2% | epoch: 1 | remaining: 54499s    
step 00482 (5.4%) | loss: 0.664432 | lrm: 1.00 | dt: 6595ms | tok/sec: 19,875 | mfu: 10.2% | epoch: 1 | remaining: 54492s    
step 00483 (5.4%) | loss: 0.645411 | lrm: 1.00 | dt: 6589ms | tok/sec: 19,893 | mfu: 10.2% | epoch: 1 | remaining: 54486s    
step 00484 (5.4%) | loss: 0.653884 | lrm: 1.00 | dt: 6584ms | tok/sec: 19,908 | mfu: 10.2% | epoch: 1 | remaining: 54479s    
step 00485 (5.4%) | loss: 0.666450 | lrm: 1.00 | dt: 6575ms | tok/sec: 19,935 | mfu: 10.2% | epoch: 1 | remaining: 54472s    
step 00486 (5.4%) | loss: 0.670270 | lrm: 1.00 | dt: 6599ms | tok/sec: 19,863 | mfu: 10.2% | epoch: 1 | remaining: 54466s    
step 00487 (5.4%) | loss: 0.665218 | lrm: 1.00 | dt: 6593ms | tok/sec: 19,879 | mfu: 10.2% | epoch: 1 | remaining: 54459s    
step 00488 (5.5%) | loss: 0.658403 | lrm: 1.00 | dt: 6576ms | tok/sec: 19,930 | mfu: 10.2% | epoch: 1 | remaining: 54453s    
step 00489 (5.5%) | loss: 0.664409 | lrm: 1.00 | dt: 6574ms | tok/sec: 19,938 | mfu: 10.2% | epoch: 1 | remaining: 54446s    
step 00490 (5.5%) | loss: 0.674081 | lrm: 1.00 | dt: 6587ms | tok/sec: 19,898 | mfu: 10.2% | epoch: 1 | remaining: 54440s    
step 00491 (5.5%) | loss: 0.691552 | lrm: 1.00 | dt: 6569ms | tok/sec: 19,954 | mfu: 10.2% | epoch: 1 | remaining: 54433s    
step 00492 (5.5%) | loss: 0.708697 | lrm: 1.00 | dt: 6577ms | tok/sec: 19,927 | mfu: 10.2% | epoch: 1 | remaining: 54426s    
step 00493 (5.5%) | loss: 0.698465 | lrm: 1.00 | dt: 6591ms | tok/sec: 19,885 | mfu: 10.2% | epoch: 1 | remaining: 54420s    
step 00494 (5.5%) | loss: 0.699658 | lrm: 1.00 | dt: 6580ms | tok/sec: 19,918 | mfu: 10.2% | epoch: 1 | remaining: 54413s    
step 00495 (5.5%) | loss: 0.702065 | lrm: 1.00 | dt: 6573ms | tok/sec: 19,941 | mfu: 10.2% | epoch: 1 | remaining: 54407s    
step 00496 (5.5%) | loss: 0.695607 | lrm: 1.00 | dt: 6584ms | tok/sec: 19,907 | mfu: 10.2% | epoch: 1 | remaining: 54400s    
step 00497 (5.6%) | loss: 0.675238 | lrm: 1.00 | dt: 6611ms | tok/sec: 19,826 | mfu: 10.1% | epoch: 1 | remaining: 54393s    
step 00498 (5.6%) | loss: 0.685534 | lrm: 1.00 | dt: 6590ms | tok/sec: 19,889 | mfu: 10.2% | epoch: 1 | remaining: 54387s    
step 00499 (5.6%) | loss: 0.683051 | lrm: 1.00 | dt: 6580ms | tok/sec: 19,919 | mfu: 10.2% | epoch: 1 | remaining: 54380s    
step 00500 (5.6%) | loss: 0.682514 | lrm: 1.00 | dt: 6589ms | tok/sec: 19,893 | mfu: 10.2% | epoch: 1 | remaining: 54374s    
step 00501 (5.6%) | loss: 0.683265 | lrm: 1.00 | dt: 6590ms | tok/sec: 19,890 | mfu: 10.2% | epoch: 1 | remaining: 54367s    
step 00502 (5.6%) | loss: 0.687269 | lrm: 1.00 | dt: 6576ms | tok/sec: 19,930 | mfu: 10.2% | epoch: 1 | remaining: 54361s    
step 00503 (5.6%) | loss: 0.690292 | lrm: 1.00 | dt: 6590ms | tok/sec: 19,889 | mfu: 10.2% | epoch: 1 | remaining: 54354s    
step 00504 (5.6%) | loss: 0.679978 | lrm: 1.00 | dt: 6579ms | tok/sec: 19,922 | mfu: 10.2% | epoch: 1 | remaining: 54347s    
step 00505 (5.6%) | loss: 0.668941 | lrm: 1.00 | dt: 6590ms | tok/sec: 19,890 | mfu: 10.2% | epoch: 1 | remaining: 54341s    
step 00506 (5.7%) | loss: 0.675401 | lrm: 1.00 | dt: 6593ms | tok/sec: 19,880 | mfu: 10.2% | epoch: 1 | remaining: 54334s    
step 00507 (5.7%) | loss: 0.675344 | lrm: 1.00 | dt: 6585ms | tok/sec: 19,904 | mfu: 10.2% | epoch: 1 | remaining: 54328s    
step 00508 (5.7%) | loss: 0.674290 | lrm: 1.00 | dt: 6577ms | tok/sec: 19,928 | mfu: 10.2% | epoch: 1 | remaining: 54321s    
step 00509 (5.7%) | loss: 0.679748 | lrm: 1.00 | dt: 6589ms | tok/sec: 19,891 | mfu: 10.2% | epoch: 1 | remaining: 54314s    
step 00510 (5.7%) | loss: 0.687847 | lrm: 1.00 | dt: 6599ms | tok/sec: 19,863 | mfu: 10.2% | epoch: 1 | remaining: 54308s    
step 00511 (5.7%) | loss: 0.688542 | lrm: 1.00 | dt: 6585ms | tok/sec: 19,904 | mfu: 10.2% | epoch: 1 | remaining: 54301s    
step 00512 (5.7%) | loss: 0.690486 | lrm: 1.00 | dt: 6587ms | tok/sec: 19,898 | mfu: 10.2% | epoch: 1 | remaining: 54295s    
step 00513 (5.7%) | loss: 0.684433 | lrm: 1.00 | dt: 6598ms | tok/sec: 19,865 | mfu: 10.2% | epoch: 1 | remaining: 54288s    
step 00514 (5.7%) | loss: 0.668581 | lrm: 1.00 | dt: 6594ms | tok/sec: 19,877 | mfu: 10.2% | epoch: 1 | remaining: 54281s    
step 00515 (5.8%) | loss: 0.671306 | lrm: 1.00 | dt: 6590ms | tok/sec: 19,888 | mfu: 10.2% | epoch: 1 | remaining: 54275s    
step 00516 (5.8%) | loss: 0.673191 | lrm: 1.00 | dt: 6604ms | tok/sec: 19,847 | mfu: 10.2% | epoch: 1 | remaining: 54268s    
step 00517 (5.8%) | loss: 0.669929 | lrm: 1.00 | dt: 6599ms | tok/sec: 19,862 | mfu: 10.2% | epoch: 1 | remaining: 54262s    
step 00518 (5.8%) | loss: 0.676737 | lrm: 1.00 | dt: 6594ms | tok/sec: 19,875 | mfu: 10.2% | epoch: 1 | remaining: 54255s    
step 00519 (5.8%) | loss: 0.676387 | lrm: 1.00 | dt: 6576ms | tok/sec: 19,931 | mfu: 10.2% | epoch: 1 | remaining: 54249s    
step 00520 (5.8%) | loss: 0.642452 | lrm: 1.00 | dt: 6606ms | tok/sec: 19,842 | mfu: 10.2% | epoch: 1 | remaining: 54242s    
step 00521 (5.8%) | loss: 0.648100 | lrm: 1.00 | dt: 6599ms | tok/sec: 19,861 | mfu: 10.2% | epoch: 1 | remaining: 54235s    
step 00522 (5.8%) | loss: 0.652448 | lrm: 1.00 | dt: 6590ms | tok/sec: 19,889 | mfu: 10.2% | epoch: 1 | remaining: 54229s    
step 00523 (5.9%) | loss: 0.661490 | lrm: 1.00 | dt: 6580ms | tok/sec: 19,918 | mfu: 10.2% | epoch: 1 | remaining: 54222s    
step 00524 (5.9%) | loss: 0.674038 | lrm: 1.00 | dt: 6566ms | tok/sec: 19,962 | mfu: 10.2% | epoch: 1 | remaining: 54216s    
step 00525 (5.9%) | loss: 0.683844 | lrm: 1.00 | dt: 6586ms | tok/sec: 19,901 | mfu: 10.2% | epoch: 1 | remaining: 54209s    
step 00526 (5.9%) | loss: 0.689537 | lrm: 1.00 | dt: 6576ms | tok/sec: 19,930 | mfu: 10.2% | epoch: 1 | remaining: 54202s    
step 00527 (5.9%) | loss: 0.687883 | lrm: 1.00 | dt: 6577ms | tok/sec: 19,928 | mfu: 10.2% | epoch: 1 | remaining: 54196s    
step 00528 (5.9%) | loss: 0.702289 | lrm: 1.00 | dt: 6583ms | tok/sec: 19,910 | mfu: 10.2% | epoch: 1 | remaining: 54189s    
step 00529 (5.9%) | loss: 0.711751 | lrm: 1.00 | dt: 6570ms | tok/sec: 19,949 | mfu: 10.2% | epoch: 1 | remaining: 54183s    
step 00530 (5.9%) | loss: 0.699113 | lrm: 1.00 | dt: 6577ms | tok/sec: 19,927 | mfu: 10.2% | epoch: 1 | remaining: 54176s    
step 00531 (5.9%) | loss: 0.688525 | lrm: 1.00 | dt: 6584ms | tok/sec: 19,907 | mfu: 10.2% | epoch: 1 | remaining: 54170s    
step 00532 (6.0%) | loss: 0.671198 | lrm: 1.00 | dt: 6586ms | tok/sec: 19,902 | mfu: 10.2% | epoch: 1 | remaining: 54163s    
step 00533 (6.0%) | loss: 0.687265 | lrm: 1.00 | dt: 6576ms | tok/sec: 19,930 | mfu: 10.2% | epoch: 1 | remaining: 54156s    
step 00534 (6.0%) | loss: 0.663448 | lrm: 1.00 | dt: 6592ms | tok/sec: 19,883 | mfu: 10.2% | epoch: 1 | remaining: 54150s    
step 00535 (6.0%) | loss: 0.641138 | lrm: 1.00 | dt: 6596ms | tok/sec: 19,870 | mfu: 10.2% | epoch: 1 | remaining: 54143s    
step 00536 (6.0%) | loss: 0.648831 | lrm: 1.00 | dt: 6580ms | tok/sec: 19,920 | mfu: 10.2% | epoch: 1 | remaining: 54137s    
step 00537 (6.0%) | loss: 0.666938 | lrm: 1.00 | dt: 6578ms | tok/sec: 19,925 | mfu: 10.2% | epoch: 1 | remaining: 54130s    
step 00538 (6.0%) | loss: 0.662065 | lrm: 1.00 | dt: 6590ms | tok/sec: 19,888 | mfu: 10.2% | epoch: 1 | remaining: 54123s    
step 00539 (6.0%) | loss: 0.664986 | lrm: 1.00 | dt: 6578ms | tok/sec: 19,926 | mfu: 10.2% | epoch: 1 | remaining: 54117s    
step 00540 (6.0%) | loss: 0.662800 | lrm: 1.00 | dt: 6585ms | tok/sec: 19,904 | mfu: 10.2% | epoch: 1 | remaining: 54110s    
step 00541 (6.1%) | loss: 0.661922 | lrm: 1.00 | dt: 6574ms | tok/sec: 19,936 | mfu: 10.2% | epoch: 1 | remaining: 54104s    
step 00542 (6.1%) | loss: 0.667175 | lrm: 1.00 | dt: 6586ms | tok/sec: 19,902 | mfu: 10.2% | epoch: 1 | remaining: 54097s    
step 00543 (6.1%) | loss: 0.665014 | lrm: 1.00 | dt: 6575ms | tok/sec: 19,934 | mfu: 10.2% | epoch: 1 | remaining: 54091s    
step 00544 (6.1%) | loss: 0.645323 | lrm: 1.00 | dt: 6604ms | tok/sec: 19,847 | mfu: 10.2% | epoch: 1 | remaining: 54084s    
step 00545 (6.1%) | loss: 0.647242 | lrm: 1.00 | dt: 6582ms | tok/sec: 19,914 | mfu: 10.2% | epoch: 1 | remaining: 54077s    
step 00546 (6.1%) | loss: 0.648381 | lrm: 1.00 | dt: 6586ms | tok/sec: 19,902 | mfu: 10.2% | epoch: 1 | remaining: 54071s    
step 00547 (6.1%) | loss: 0.659130 | lrm: 1.00 | dt: 6585ms | tok/sec: 19,905 | mfu: 10.2% | epoch: 1 | remaining: 54064s    
step 00548 (6.1%) | loss: 0.642032 | lrm: 1.00 | dt: 6579ms | tok/sec: 19,923 | mfu: 10.2% | epoch: 1 | remaining: 54058s    
step 00549 (6.2%) | loss: 0.626405 | lrm: 1.00 | dt: 6593ms | tok/sec: 19,881 | mfu: 10.2% | epoch: 1 | remaining: 54051s    
step 00550 (6.2%) | loss: 0.621227 | lrm: 1.00 | dt: 6591ms | tok/sec: 19,886 | mfu: 10.2% | epoch: 1 | remaining: 54044s    
step 00551 (6.2%) | loss: 0.624441 | lrm: 1.00 | dt: 6578ms | tok/sec: 19,926 | mfu: 10.2% | epoch: 1 | remaining: 54038s    
step 00552 (6.2%) | loss: 0.643950 | lrm: 1.00 | dt: 6575ms | tok/sec: 19,935 | mfu: 10.2% | epoch: 1 | remaining: 54031s    
step 00553 (6.2%) | loss: 0.640988 | lrm: 1.00 | dt: 6589ms | tok/sec: 19,893 | mfu: 10.2% | epoch: 1 | remaining: 54025s    
step 00554 (6.2%) | loss: 0.646808 | lrm: 1.00 | dt: 6583ms | tok/sec: 19,911 | mfu: 10.2% | epoch: 1 | remaining: 54018s    
step 00555 (6.2%) | loss: 0.636942 | lrm: 1.00 | dt: 6596ms | tok/sec: 19,870 | mfu: 10.2% | epoch: 1 | remaining: 54011s    
step 00556 (6.2%) | loss: 0.643805 | lrm: 1.00 | dt: 6584ms | tok/sec: 19,907 | mfu: 10.2% | epoch: 1 | remaining: 54005s    
step 00557 (6.2%) | loss: 0.625671 | lrm: 1.00 | dt: 6580ms | tok/sec: 19,920 | mfu: 10.2% | epoch: 1 | remaining: 53998s    
step 00558 (6.3%) | loss: 0.606108 | lrm: 1.00 | dt: 6586ms | tok/sec: 19,902 | mfu: 10.2% | epoch: 1 | remaining: 53992s    
step 00559 (6.3%) | loss: 0.607755 | lrm: 1.00 | dt: 6603ms | tok/sec: 19,850 | mfu: 10.2% | epoch: 1 | remaining: 53985s    
step 00560 (6.3%) | loss: 0.613969 | lrm: 1.00 | dt: 6591ms | tok/sec: 19,886 | mfu: 10.2% | epoch: 1 | remaining: 53979s    
step 00561 (6.3%) | loss: 0.617274 | lrm: 1.00 | dt: 6573ms | tok/sec: 19,941 | mfu: 10.2% | epoch: 1 | remaining: 53972s    
step 00562 (6.3%) | loss: 0.630193 | lrm: 1.00 | dt: 6574ms | tok/sec: 19,937 | mfu: 10.2% | epoch: 1 | remaining: 53965s    
step 00563 (6.3%) | loss: 0.634185 | lrm: 1.00 | dt: 6563ms | tok/sec: 19,970 | mfu: 10.2% | epoch: 1 | remaining: 53959s    
step 00564 (6.3%) | loss: 0.629158 | lrm: 1.00 | dt: 6591ms | tok/sec: 19,886 | mfu: 10.2% | epoch: 1 | remaining: 53952s    
step 00565 (6.3%) | loss: 0.638775 | lrm: 1.00 | dt: 6581ms | tok/sec: 19,916 | mfu: 10.2% | epoch: 1 | remaining: 53946s    
step 00566 (6.3%) | loss: 0.651189 | lrm: 1.00 | dt: 6586ms | tok/sec: 19,902 | mfu: 10.2% | epoch: 1 | remaining: 53939s    
step 00567 (6.4%) | loss: 0.656471 | lrm: 1.00 | dt: 6571ms | tok/sec: 19,946 | mfu: 10.2% | epoch: 1 | remaining: 53932s    
step 00568 (6.4%) | loss: 0.682950 | lrm: 1.00 | dt: 6580ms | tok/sec: 19,919 | mfu: 10.2% | epoch: 1 | remaining: 53926s    
step 00569 (6.4%) | loss: 0.666055 | lrm: 1.00 | dt: 6595ms | tok/sec: 19,873 | mfu: 10.2% | epoch: 1 | remaining: 53919s    
step 00570 (6.4%) | loss: 0.659362 | lrm: 1.00 | dt: 6579ms | tok/sec: 19,923 | mfu: 10.2% | epoch: 1 | remaining: 53913s    
step 00571 (6.4%) | loss: 0.672637 | lrm: 1.00 | dt: 6587ms | tok/sec: 19,898 | mfu: 10.2% | epoch: 1 | remaining: 53906s    
step 00572 (6.4%) | loss: 0.665535 | lrm: 1.00 | dt: 6590ms | tok/sec: 19,889 | mfu: 10.2% | epoch: 1 | remaining: 53900s    
step 00573 (6.4%) | loss: 0.662330 | lrm: 1.00 | dt: 6588ms | tok/sec: 19,894 | mfu: 10.2% | epoch: 1 | remaining: 53893s    
step 00574 (6.4%) | loss: 0.667373 | lrm: 1.00 | dt: 6576ms | tok/sec: 19,933 | mfu: 10.2% | epoch: 1 | remaining: 53886s    
step 00575 (6.4%) | loss: 0.664251 | lrm: 1.00 | dt: 6602ms | tok/sec: 19,853 | mfu: 10.2% | epoch: 1 | remaining: 53880s    
step 00576 (6.5%) | loss: 0.677624 | lrm: 1.00 | dt: 6588ms | tok/sec: 19,895 | mfu: 10.2% | epoch: 1 | remaining: 53873s    
step 00577 (6.5%) | loss: 0.687277 | lrm: 1.00 | dt: 6597ms | tok/sec: 19,867 | mfu: 10.2% | epoch: 1 | remaining: 53867s    
step 00578 (6.5%) | loss: 0.685058 | lrm: 1.00 | dt: 6587ms | tok/sec: 19,899 | mfu: 10.2% | epoch: 1 | remaining: 53860s    
step 00579 (6.5%) | loss: 0.704059 | lrm: 1.00 | dt: 6580ms | tok/sec: 19,920 | mfu: 10.2% | epoch: 1 | remaining: 53853s    
step 00580 (6.5%) | loss: 0.696147 | lrm: 1.00 | dt: 6589ms | tok/sec: 19,893 | mfu: 10.2% | epoch: 1 | remaining: 53847s    
step 00581 (6.5%) | loss: 0.719464 | lrm: 1.00 | dt: 6590ms | tok/sec: 19,890 | mfu: 10.2% | epoch: 1 | remaining: 53840s    
step 00582 (6.5%) | loss: 0.712239 | lrm: 1.00 | dt: 6587ms | tok/sec: 19,897 | mfu: 10.2% | epoch: 1 | remaining: 53834s    
step 00583 (6.5%) | loss: 0.719668 | lrm: 1.00 | dt: 6589ms | tok/sec: 19,891 | mfu: 10.2% | epoch: 1 | remaining: 53827s    
step 00584 (6.6%) | loss: 0.715103 | lrm: 1.00 | dt: 6587ms | tok/sec: 19,897 | mfu: 10.2% | epoch: 1 | remaining: 53820s    
step 00585 (6.6%) | loss: 0.711645 | lrm: 1.00 | dt: 6580ms | tok/sec: 19,919 | mfu: 10.2% | epoch: 1 | remaining: 53814s    
step 00586 (6.6%) | loss: 0.706585 | lrm: 1.00 | dt: 6589ms | tok/sec: 19,893 | mfu: 10.2% | epoch: 1 | remaining: 53807s    
step 00587 (6.6%) | loss: 0.716366 | lrm: 1.00 | dt: 6580ms | tok/sec: 19,919 | mfu: 10.2% | epoch: 1 | remaining: 53801s    
step 00588 (6.6%) | loss: 0.699258 | lrm: 1.00 | dt: 6589ms | tok/sec: 19,893 | mfu: 10.2% | epoch: 1 | remaining: 53794s    
step 00589 (6.6%) | loss: 0.690479 | lrm: 1.00 | dt: 6576ms | tok/sec: 19,930 | mfu: 10.2% | epoch: 1 | remaining: 53788s    
step 00590 (6.6%) | loss: 0.703870 | lrm: 1.00 | dt: 6575ms | tok/sec: 19,934 | mfu: 10.2% | epoch: 1 | remaining: 53781s    
step 00591 (6.6%) | loss: 0.677751 | lrm: 1.00 | dt: 6588ms | tok/sec: 19,895 | mfu: 10.2% | epoch: 1 | remaining: 53774s    
step 00592 (6.6%) | loss: 0.696531 | lrm: 1.00 | dt: 6582ms | tok/sec: 19,914 | mfu: 10.2% | epoch: 1 | remaining: 53768s    
step 00593 (6.7%) | loss: 0.706093 | lrm: 1.00 | dt: 6589ms | tok/sec: 19,891 | mfu: 10.2% | epoch: 1 | remaining: 53761s    
step 00594 (6.7%) | loss: 0.709777 | lrm: 1.00 | dt: 6582ms | tok/sec: 19,914 | mfu: 10.2% | epoch: 1 | remaining: 53755s    
step 00595 (6.7%) | loss: 0.696564 | lrm: 1.00 | dt: 6583ms | tok/sec: 19,911 | mfu: 10.2% | epoch: 1 | remaining: 53748s    
step 00596 (6.7%) | loss: 0.683568 | lrm: 1.00 | dt: 6575ms | tok/sec: 19,933 | mfu: 10.2% | epoch: 1 | remaining: 53742s    
step 00597 (6.7%) | loss: 0.677800 | lrm: 1.00 | dt: 6584ms | tok/sec: 19,907 | mfu: 10.2% | epoch: 1 | remaining: 53735s    
step 00598 (6.7%) | loss: 0.665765 | lrm: 1.00 | dt: 6580ms | tok/sec: 19,920 | mfu: 10.2% | epoch: 1 | remaining: 53728s    
step 00599 (6.7%) | loss: 0.652514 | lrm: 1.00 | dt: 6586ms | tok/sec: 19,902 | mfu: 10.2% | epoch: 1 | remaining: 53722s    
step 00600 (6.7%) | loss: 0.655251 | lrm: 1.00 | dt: 6586ms | tok/sec: 19,901 | mfu: 10.2% | epoch: 1 | remaining: 53715s    
step 00601 (6.7%) | loss: 0.656845 | lrm: 1.00 | dt: 6589ms | tok/sec: 19,891 | mfu: 10.2% | epoch: 1 | remaining: 53709s    
step 00602 (6.8%) | loss: 0.659063 | lrm: 1.00 | dt: 6579ms | tok/sec: 19,924 | mfu: 10.2% | epoch: 1 | remaining: 53702s    
step 00603 (6.8%) | loss: 0.652778 | lrm: 1.00 | dt: 6595ms | tok/sec: 19,873 | mfu: 10.2% | epoch: 1 | remaining: 53695s    
step 00604 (6.8%) | loss: 0.641142 | lrm: 1.00 | dt: 6580ms | tok/sec: 19,919 | mfu: 10.2% | epoch: 1 | remaining: 53689s    
step 00605 (6.8%) | loss: 0.631070 | lrm: 1.00 | dt: 6593ms | tok/sec: 19,879 | mfu: 10.2% | epoch: 1 | remaining: 53682s    
step 00606 (6.8%) | loss: 0.635004 | lrm: 1.00 | dt: 6587ms | tok/sec: 19,897 | mfu: 10.2% | epoch: 1 | remaining: 53676s    
step 00607 (6.8%) | loss: 0.646829 | lrm: 1.00 | dt: 6584ms | tok/sec: 19,907 | mfu: 10.2% | epoch: 1 | remaining: 53669s    
step 00608 (6.8%) | loss: 0.650657 | lrm: 1.00 | dt: 6585ms | tok/sec: 19,904 | mfu: 10.2% | epoch: 1 | remaining: 53662s    
step 00609 (6.8%) | loss: 0.652581 | lrm: 1.00 | dt: 6604ms | tok/sec: 19,847 | mfu: 10.2% | epoch: 1 | remaining: 53656s    
step 00610 (6.8%) | loss: 0.664552 | lrm: 1.00 | dt: 6585ms | tok/sec: 19,905 | mfu: 10.2% | epoch: 1 | remaining: 53649s    
step 00611 (6.9%) | loss: 0.690550 | lrm: 1.00 | dt: 6583ms | tok/sec: 19,909 | mfu: 10.2% | epoch: 1 | remaining: 53643s    
step 00612 (6.9%) | loss: 0.703794 | lrm: 1.00 | dt: 6589ms | tok/sec: 19,892 | mfu: 10.2% | epoch: 1 | remaining: 53636s    
step 00613 (6.9%) | loss: 0.697646 | lrm: 1.00 | dt: 6586ms | tok/sec: 19,901 | mfu: 10.2% | epoch: 1 | remaining: 53630s    
step 00614 (6.9%) | loss: 0.716456 | lrm: 1.00 | dt: 6570ms | tok/sec: 19,950 | mfu: 10.2% | epoch: 1 | remaining: 53623s    
step 00615 (6.9%) | loss: 0.720494 | lrm: 1.00 | dt: 6573ms | tok/sec: 19,939 | mfu: 10.2% | epoch: 1 | remaining: 53616s    
step 00616 (6.9%) | loss: 0.710889 | lrm: 1.00 | dt: 6597ms | tok/sec: 19,868 | mfu: 10.2% | epoch: 1 | remaining: 53610s    
step 00617 (6.9%) | loss: 0.702170 | lrm: 1.00 | dt: 6578ms | tok/sec: 19,925 | mfu: 10.2% | epoch: 1 | remaining: 53603s    
step 00618 (6.9%) | loss: 0.707693 | lrm: 1.00 | dt: 6585ms | tok/sec: 19,904 | mfu: 10.2% | epoch: 1 | remaining: 53597s    
step 00619 (7.0%) | loss: 0.709037 | lrm: 1.00 | dt: 6585ms | tok/sec: 19,904 | mfu: 10.2% | epoch: 1 | remaining: 53590s    
step 00620 (7.0%) | loss: 0.696748 | lrm: 1.00 | dt: 6589ms | tok/sec: 19,893 | mfu: 10.2% | epoch: 1 | remaining: 53583s    
step 00621 (7.0%) | loss: 0.707655 | lrm: 1.00 | dt: 6579ms | tok/sec: 19,921 | mfu: 10.2% | epoch: 1 | remaining: 53577s    
step 00622 (7.0%) | loss: 0.715073 | lrm: 1.00 | dt: 6583ms | tok/sec: 19,911 | mfu: 10.2% | epoch: 1 | remaining: 53570s    
step 00623 (7.0%) | loss: 0.703733 | lrm: 1.00 | dt: 6581ms | tok/sec: 19,916 | mfu: 10.2% | epoch: 1 | remaining: 53564s    
step 00624 (7.0%) | loss: 0.693816 | lrm: 1.00 | dt: 6587ms | tok/sec: 19,899 | mfu: 10.2% | epoch: 1 | remaining: 53557s    
step 00625 (7.0%) | loss: 0.724644 | lrm: 1.00 | dt: 6573ms | tok/sec: 19,941 | mfu: 10.2% | epoch: 1 | remaining: 53551s    
step 00626 (7.0%) | loss: 0.710063 | lrm: 1.00 | dt: 6586ms | tok/sec: 19,901 | mfu: 10.2% | epoch: 1 | remaining: 53544s    
step 00627 (7.0%) | loss: 0.701996 | lrm: 1.00 | dt: 6590ms | tok/sec: 19,890 | mfu: 10.2% | epoch: 1 | remaining: 53537s    
step 00628 (7.1%) | loss: 0.685365 | lrm: 1.00 | dt: 6580ms | tok/sec: 19,918 | mfu: 10.2% | epoch: 1 | remaining: 53531s    
step 00629 (7.1%) | loss: 0.672905 | lrm: 1.00 | dt: 6583ms | tok/sec: 19,910 | mfu: 10.2% | epoch: 1 | remaining: 53524s    
step 00630 (7.1%) | loss: 0.667386 | lrm: 1.00 | dt: 6591ms | tok/sec: 19,887 | mfu: 10.2% | epoch: 1 | remaining: 53518s    
step 00631 (7.1%) | loss: 0.664655 | lrm: 1.00 | dt: 6595ms | tok/sec: 19,875 | mfu: 10.2% | epoch: 1 | remaining: 53511s    
step 00632 (7.1%) | loss: 0.664746 | lrm: 1.00 | dt: 6581ms | tok/sec: 19,915 | mfu: 10.2% | epoch: 1 | remaining: 53504s    
step 00633 (7.1%) | loss: 0.667230 | lrm: 1.00 | dt: 6595ms | tok/sec: 19,873 | mfu: 10.2% | epoch: 1 | remaining: 53498s    
step 00634 (7.1%) | loss: 0.678685 | lrm: 1.00 | dt: 6598ms | tok/sec: 19,864 | mfu: 10.2% | epoch: 1 | remaining: 53491s    
step 00635 (7.1%) | loss: 0.678482 | lrm: 1.00 | dt: 6587ms | tok/sec: 19,899 | mfu: 10.2% | epoch: 1 | remaining: 53485s    
